method_id,canonical_name,family,verification_state,card_path,notes
M-SURVEILLANCE-080,Surveillance underreporting and reporting-quality evaluation,surveillance_measurement,discovery,01_search/method_discovery_records/M-SURVEILLANCE-080.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SURVEILLANCE-081,Syndromic-surveillance methods,surveillance_measurement,discovery,01_search/method_discovery_records/M-SURVEILLANCE-081.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SURVEILLANCE-082,Synthetic control-material contamination in molecular diagnostics,surveillance_measurement,discovery,01_search/method_discovery_records/M-SURVEILLANCE-082.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SURVEILLANCE-083,Travel-volume denominator risk estimation,surveillance_measurement,discovery,01_search/method_discovery_records/M-SURVEILLANCE-083.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SURVEILLANCE-084,Under-ascertainment-adjusted incidence and burden estimation,surveillance_measurement,discovery,01_search/method_discovery_records/M-SURVEILLANCE-084.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-001,Contact-network transmission models,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-001.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-002,Descriptive spatial and space-time clustering,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-002.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-003,Digital-twin multihost risk modeling,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-003.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-004,Ecological-niche and species-distribution models,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-004.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-005,Empirical spatial diffusion and risk-surface analyses,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-005.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-006,Endemic-epidemic spatiotemporal models,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-006.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-007,Exposure-pathway network models,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-007.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-008,Genomic and spatiotemporal transmission analysis,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-008.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-009,Genomic epidemiology and transmission reconstruction,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-009.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-010,Geostatistical multi-source risk mapping,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-010.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-011,"Gravity, radiation, and mobility models",spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-011.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-012,Metapopulation transmission models,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-012.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-013,Mobility data-fusion modeling,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-013.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-014,Mobility flow generation and scaling models,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-014.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-015,Neural-network predictive models,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-015.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-016,Other spatial-transmission models,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-016.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-017,Pathogen population genomics and within-host evolution,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-017.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-018,Phylogenetic and phylodynamic contact-network inference,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-018.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-019,Phylogeography and genomic diffusion,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-019.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-020,Population-structure-aware pangenome analysis,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-020.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-021,Public-health implementation network systems,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-021.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-022,Reaction-diffusion epidemic models,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-022.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-023,Self-exciting spatiotemporal point processes,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-023.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-024,Sequence-similarity network models,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-024.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-025,Spatial and spatiotemporal transmission analyses,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-025.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-026,Spatial diffusion and spread models,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-026.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-027,Spatial models of hidden burden and cryptic spread,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-027.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-028,Spatial regression and geostatistical models,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-028.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-029,Spatial risk mapping with detection/reporting adjustment,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-029.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-030,Spatial spillover-risk and hidden-burden models,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-030.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-031,Spatial transmission and reporting-heterogeneity analyses,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-031.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SPATIAL-032,Spatiotemporal transmission analyses with ascertainment sensitivity,spatial_transmission,discovery,01_search/method_discovery_records/M-SPATIAL-032.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-001,AI/ML infectious-disease diagnosis and forecasting reviews,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-001.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-002,Algorithmic outbreak detection and early-warning surveillance,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-002.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-003,Applied reproduction-number estimation and transmissibility surveillance,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-003.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-004,Bayesian belief-network risk models,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-004.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-005,Change-point detection,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-005.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-006,Critical-transition early-warning signals,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-006.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-007,Early-warning signals,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-007.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-008,Empirical reproduction-number estimation and surveillance analyses,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-008.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-009,Ensemble forecasting,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-009.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-010,Epidemic monitoring and near-real-time forecasting methods,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-010.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-011,Forecast calibration and evaluation,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-011.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-012,Genomic outbreak detection,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-012.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-013,Genomic outbreak detection and source tracing,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-013.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-014,HIV drug-resistance early warning indicators,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-014.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-015,Infectious disease forecasting from surveillance data,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-015.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-016,Integrated retrospective impact evaluation and forecasting,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-016.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-017,Intervention and control planning models using reproduction numbers,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-017.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-018,Intervention and counterfactual analysis using reproduction metrics,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-018.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-019,Machine-learning forecasting,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-019.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-020,Mechanistic outbreak projection models,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-020.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-021,Mechanistic-statistical hybrid models,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-021.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-022,Molecular typing and genomic surveillance,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-022.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-023,Multi-source machine-learning hotspot prediction,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-023.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-024,Other infectious-disease forecasting and dynamics models,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-024.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-025,Outbreak and anomaly detection,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-025.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-026,Outbreak detection algorithms,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-026.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-027,Outbreak detection program evaluation,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-027.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-028,Outbreak surveillance operations and response systems,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-028.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-029,Predictive early-warning models,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-029.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-030,Renewal models and reproduction-number estimation,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-030.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-031,Reporting-adjusted epidemic dynamics and forecasting,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-031.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-032,Reproduction-number estimation and epidemic monitoring,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-032.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-033,"Reproduction-number methods, theory, and computation",forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-033.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-034,Reproduction-number reviews and evidence syntheses,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-034.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-035,Reproduction-number theory and control-oriented transmission models,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-035.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-036,Reproduction-number theory in mechanistic transmission models,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-036.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-037,"Reviews, meta-analyses, and comparative syntheses of reproduction numbers",forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-037.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-038,Sentinel surveillance outbreak detection and forecasting,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-038.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-039,Statistical time-series forecasting,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-039.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-040,Surveillance and early-warning systems,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-040.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-041,Transmission dynamics inference,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-041.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-042,"Transmission dynamics, contact measurement, and epidemic forecasting models",forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-042.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-043,Transmission-control and policy studies using reproduction numbers,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-043.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-044,Transmission-dynamics and forecasting models,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-044.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-045,Transmission-dynamics models with under-ascertainment,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-045.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-FORECASTING-046,Transmission-rate changepoint epidemic models,forecasting_dynamics,discovery,01_search/method_discovery_records/M-FORECASTING-046.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-001,Capture-recapture for publication-bias estimation,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-001.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-002,Causal triangulation across study designs,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-002.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-003,Correction and retraction evidence,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-003.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-004,Cross-system triangulation,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-004.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-005,Data-source inventory review,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-005.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-006,Delaunay-triangulation imaging features,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-006.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-007,Denominator and population-at-risk sensitivity,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-007.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-008,Evidence syntheses and methodological reviews,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-008.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-009,"Evidence syntheses on burden, surveillance, and reporting gaps",evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-009.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-010,Evidence syntheses on surveillance gaps and hidden burden,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-010.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-011,"Evidence syntheses on surveillance, reporting, and hidden burden",evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-011.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-012,External-validity and generalizability assessment studies,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-012.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-013,Hierarchical and dynamic borrowing,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-013.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-014,Host-pathogen metapopulation ecology and evolution,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-014.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-015,Infectious disease review and meta-analysis,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-015.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-016,Jurisdictional scan and thematic synthesis,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-016.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-017,Machine-learning literature synthesis,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-017.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-018,Mixed-methods triangulation protocol,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-018.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-019,Modelled-versus-observed evidence triangulation,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-019.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-020,Multiple-model stability triangulation,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-020.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-021,Multivariable observational-association models,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-021.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-022,Narrative review of AI/ML infectious-disease methods,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-022.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-023,Other evidence-synthesis and robustness methods,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-023.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-024,Outcome-definition sensitivity analysis,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-024.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-025,Qualitative ethnographic triangulation,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-025.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-026,"Review, guideline, and contextual-methods studies",evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-026.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-027,Risk estimation without exposure denominators,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-027.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-028,Severity estimation with exposure denominators,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-028.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-029,Spatial epidemiology methods review,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-029.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-030,Specification-curve and multiverse analysis,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-030.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-031,Surveillance evidence syntheses and guidance,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-031.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-032,Surveillance evidence synthesis and review,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-032.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-033,Surveillance-gap reviews and guidance,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-033.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-034,Systematic-review and meta-analysis methods,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-034.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-035,Transportability and generalizability methods,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-035.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-EVIDENCE-036,Trust-focused vaccine acceptance review,evidence_synthesis,discovery,01_search/method_discovery_records/M-EVIDENCE-036.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-001,Agent-based and individual-based models,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-001.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-002,Applied policy and intervention simulation studies,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-002.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-003,Benchmark-metric and threshold-development studies,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-003.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-004,Bias-adjustment and risk-estimation methods,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-004.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-005,Epidemicity-index mechanistic modeling,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-005.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-006,Estimator operating-characteristic simulation studies,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-006.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-007,Mechanistic compartmental transmission models,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-007.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-008,Microsimulation and decision-analytic models,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-008.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-009,Network sentinel optimization simulation,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-009.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-010,Other simulation-based methodological evaluation,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-010.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-011,"Quality, surveillance, and risk-standardized benchmarking",simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-011.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-012,Simulation and decision-analytic models for burden or policy planning,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-012.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-013,Simulation-based method comparison and benchmarking,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-013.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-014,Simulation-model calibration and inference,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-014.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-015,Structural-bias and quantitative-bias simulation,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-015.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-016,Synthetic-data and benchmark designs,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-016.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-017,Transmission and burden simulation studies with reporting adjustment,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-017.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
M-SIMULATION-018,Under-ascertainment and burden inference models,simulation_methods,discovery,01_search/method_discovery_records/M-SIMULATION-018.md,Canonical Task 6 discovery concept; lineage and substantive method claims remain unverified.
