paper_id,method_id,provisional_role,verification_state,evidence_location,search_id,status,notes
P-2013-0141,M-SURVEILLANCE-078,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23587052,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0018,M-FORECASTING-026,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23589348,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0090,M-SIMULATION-007,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23592542,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0101,M-SURVEILLANCE-075,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23592826,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0158,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23593529,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0059,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23603418,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0058,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23603764,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0167,M-SURVEILLANCE-055,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23613891,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0020,M-SIMULATION-006,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23625875,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0201,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23628462,SEARCH-20260720-PUBMED-VENUE-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0168,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23646177,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2012-0075,M-SURVEILLANCE-061,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23650442,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0086,M-SURVEILLANCE-084,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23659355,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0092,M-FORECASTING-024,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23660797,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0070,M-SURVEILLANCE-081,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23672877,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0071,M-SURVEILLANCE-024,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23673004,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0119,M-SPATIAL-016,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23677344,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0043,M-FORECASTING-003,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23683708,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0169,M-SURVEILLANCE-006,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23691004,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0078,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23712667,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0171,M-SURVEILLANCE-020,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23717529,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0124,M-SURVEILLANCE-061,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23731166,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0170,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23734183,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0202,M-FORECASTING-003,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23735606,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0102,M-CAUSAL-057,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23748138,SEARCH-20260720-PUBMED-VENUE-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0034,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23749047,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0017,M-CAUSAL-002,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23757082,SEARCH-20260720-PUBMED-VENUE-EVIDENCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0038,M-SURVEILLANCE-084,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23759185,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0172,M-FORECASTING-014,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23762406,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0194,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23763426,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0110,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23782970,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0027,M-FORECASTING-005,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23784922,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0103,M-EVIDENCE-026,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23788239,SEARCH-20260720-PUBMED-VENUE-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0079,M-FORECASTING-017,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23798418,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0135,M-SURVEILLANCE-063,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23798720,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01|SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0091,M-EVIDENCE-035,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23801014,SEARCH-20260720-PUBMED-VENUE-EVIDENCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0072,M-SURVEILLANCE-065,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23803487,SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0066,M-SURVEILLANCE-071,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23806243,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0173,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23818960,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0073,M-FORECASTING-032,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23831141,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0035,M-CAUSAL-013,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23839593,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0174,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23840653,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0084,M-SURVEILLANCE-036,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23844947,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0068,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23850440,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0145,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23855930,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2012-0032,M-SIMULATION-003,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23856500,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0022,M-SURVEILLANCE-062,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23857356,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0033,M-CAUSAL-009,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23860675,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0112,M-SURVEILLANCE-050,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23867812,SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0159,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23875035,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0049,M-FORECASTING-027,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23876330,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0122,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23879523,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0094,M-SIMULATION-007,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23880353,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01|SEARCH-20260720-PUBMED-VENUE-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0109,M-SURVEILLANCE-015,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23883156,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0121,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23884365,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0047,M-CAUSAL-023,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23892483,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0004,M-FORECASTING-007,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23894839,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0014,M-SURVEILLANCE-041,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23897635,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0015,M-SURVEILLANCE-036,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23900718,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2012-0204,M-SURVEILLANCE-067,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23908946,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0104,M-SURVEILLANCE-028,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23912846,SEARCH-20260720-PUBMED-VENUE-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0087,M-FORECASTING-007,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23919609,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0175,M-SURVEILLANCE-053,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23922711,SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0106,M-SIMULATION-011,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23929913,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0093,M-FORECASTING-041,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23935124,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0017,M-SURVEILLANCE-043,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23942791,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0122,M-SPATIAL-012,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23944520,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0028,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23958228,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0204,M-SURVEILLANCE-073,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23965781,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0211,M-SURVEILLANCE-075,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23965924,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0195,M-SURVEILLANCE-080,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23968877,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0203,M-SURVEILLANCE-006,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23969035,SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0176,M-FORECASTING-026,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23977146,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0117,M-SIMULATION-013,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23980524,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0118,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23985734,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0053,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23988796,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0160,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23991230,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0039,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23996607,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0050,M-SIMULATION-011,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:23999329,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0133,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24006446,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0196,M-FORECASTING-022,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24008231,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0080,M-FORECASTING-017,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24009342,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0179,M-EVIDENCE-008,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24009750,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0161,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24009790,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0095,M-SIMULATION-006,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24013203,SEARCH-20260720-PUBMED-VENUE-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0190,M-SPATIAL-016,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24037268,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0177,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24039765,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0096,M-FORECASTING-030,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24043437,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0113,M-EVIDENCE-024,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24045719,SEARCH-20260720-PUBMED-VENUE-EVIDENCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0005,M-SURVEILLANCE-067,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24049867,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0138,M-SURVEILLANCE-033,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24050481,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0074,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24055451,SEARCH-20260720-PUBMED-VENUE-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0178,M-SIMULATION-008,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24058465,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0142,M-SIMULATION-001,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24063811,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0081,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24082120,SEARCH-20260720-PUBMED-VENUE-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0227,M-SIMULATION-003,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24084361,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0099,M-SPATIAL-016,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24085839,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0097,M-FORECASTING-041,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24100954,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0075,M-EVIDENCE-011,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24107261,SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0110,M-SPATIAL-019,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24112873,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2013-0067,M-SURVEILLANCE-050,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24120547,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2014-0016,M-FORECASTING-030,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:24122943,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
