decision_id,labels_compared,retained_canonical_name,family,decision,evidence_inspected,reviewer,decision_rationale
CMS-106,forecasting_dynamics_models -> estimator_operating_characteristics,Estimator operating-characteristic simulation studies,simulation_methods,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label forecasting_dynamics_models resolve to final design concept estimator_operating_characteristics; decision is discovery-stage and preserves failed/null designs.
CMS-107,forecasting_dynamics_models -> forecasting_dynamics_models,Other infectious-disease forecasting and dynamics models,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label forecasting_dynamics_models resolve to final design concept forecasting_dynamics_models; decision is discovery-stage and preserves failed/null designs.
CMS-108,forecasting_dynamics_models -> genomic_outbreak_detection,Genomic outbreak detection,forecasting_dynamics,split_branch,4 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,4 records from provisional label forecasting_dynamics_models resolve to final design concept genomic_outbreak_detection; decision is discovery-stage and preserves failed/null designs.
CMS-109,forecasting_dynamics_models -> genomic_outbreak_detection_and_source_tracing,Genomic outbreak detection and source tracing,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label forecasting_dynamics_models resolve to final design concept genomic_outbreak_detection_and_source_tracing; decision is discovery-stage and preserves failed/null designs.
CMS-110,forecasting_dynamics_models -> molecular_typing_and_genomic_surveillance,Molecular typing and genomic surveillance,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label forecasting_dynamics_models resolve to final design concept molecular_typing_and_genomic_surveillance; decision is discovery-stage and preserves failed/null designs.
CMS-111,forecasting_dynamics_models -> observation_process_models,Observation-process and detection models,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label forecasting_dynamics_models resolve to final design concept observation_process_models; decision is discovery-stage and preserves failed/null designs.
CMS-112,forecasting_dynamics_models -> outbreak_detection_program_evaluation,Outbreak detection program evaluation,forecasting_dynamics,split_branch,3 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,3 records from provisional label forecasting_dynamics_models resolve to final design concept outbreak_detection_program_evaluation; decision is discovery-stage and preserves failed/null designs.
CMS-113,forecasting_dynamics_models -> outbreak_surveillance_operations_and_response,Outbreak surveillance operations and response systems,forecasting_dynamics,split_branch,3 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,3 records from provisional label forecasting_dynamics_models resolve to final design concept outbreak_surveillance_operations_and_response; decision is discovery-stage and preserves failed/null designs.
CMS-114,forecasting_dynamics_models -> phylogeography_genomic_diffusion,Phylogeography and genomic diffusion,spatial_transmission,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label forecasting_dynamics_models resolve to final design concept phylogeography_genomic_diffusion; decision is discovery-stage and preserves failed/null designs.
CMS-115,forecasting_dynamics_models -> predictive_early_warning_models,Predictive early-warning models,forecasting_dynamics,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label forecasting_dynamics_models resolve to final design concept predictive_early_warning_models; decision is discovery-stage and preserves failed/null designs.
CMS-116,forecasting_dynamics_models -> quasi_experimental_policy_evaluation,Other quasi-experimental policy-evaluation designs,causal_policy,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label forecasting_dynamics_models resolve to final design concept quasi_experimental_policy_evaluation; decision is discovery-stage and preserves failed/null designs.
CMS-117,forecasting_dynamics_models -> renewal_reproduction_number_models,Renewal models and reproduction-number estimation,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label forecasting_dynamics_models resolve to final design concept renewal_reproduction_number_models; decision is discovery-stage and preserves failed/null designs.
CMS-118,forecasting_dynamics_models -> reproduction_number_control_studies,Transmission-control and policy studies using reproduction numbers,forecasting_dynamics,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label forecasting_dynamics_models resolve to final design concept reproduction_number_control_studies; decision is discovery-stage and preserves failed/null designs.
CMS-119,forecasting_dynamics_models -> reproduction_number_estimation_and_monitoring,Reproduction-number estimation and epidemic monitoring,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label forecasting_dynamics_models resolve to final design concept reproduction_number_estimation_and_monitoring; decision is discovery-stage and preserves failed/null designs.
CMS-120,forecasting_dynamics_models -> spatial_regression_geostatistics,Spatial regression and geostatistical models,spatial_transmission,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label forecasting_dynamics_models resolve to final design concept spatial_regression_geostatistics; decision is discovery-stage and preserves failed/null designs.
CMS-121,forecasting_dynamics_models -> surveillance_early_warning_systems,Surveillance and early-warning systems,forecasting_dynamics,split_branch,12 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,12 records from provisional label forecasting_dynamics_models resolve to final design concept surveillance_early_warning_systems; decision is discovery-stage and preserves failed/null designs.
CMS-122,forecasting_dynamics_models -> surveillance_measurement_designs,Other surveillance-measurement designs,surveillance_measurement,split_branch,3 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,3 records from provisional label forecasting_dynamics_models resolve to final design concept surveillance_measurement_designs; decision is discovery-stage and preserves failed/null designs.
CMS-123,forecasting_dynamics_models -> syndromic_surveillance,Syndromic-surveillance methods,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label forecasting_dynamics_models resolve to final design concept syndromic_surveillance; decision is discovery-stage and preserves failed/null designs.
CMS-124,forecasting_dynamics_models -> transmission_dynamics_inference,Transmission dynamics inference,forecasting_dynamics,split_branch,5 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,5 records from provisional label forecasting_dynamics_models resolve to final design concept transmission_dynamics_inference; decision is discovery-stage and preserves failed/null designs.
CMS-125,genomic_epidemiology_transmission -> genomic_epidemiology_transmission,Genomic epidemiology and transmission reconstruction,spatial_transmission,retain,637 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,637 records from provisional label genomic_epidemiology_transmission resolve to final design concept genomic_epidemiology_transmission; decision is discovery-stage and preserves failed/null designs.
CMS-126,gravity_radiation_mobility_models -> gravity_radiation_mobility_models,"Gravity, radiation, and mobility models",spatial_transmission,split_branch,7 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,7 records from provisional label gravity_radiation_mobility_models resolve to final design concept gravity_radiation_mobility_models; decision is discovery-stage and preserves failed/null designs.
CMS-127,gravity_radiation_mobility_models -> mobility_flow_generation_models,Mobility flow generation and scaling models,spatial_transmission,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label gravity_radiation_mobility_models resolve to final design concept mobility_flow_generation_models; decision is discovery-stage and preserves failed/null designs.
CMS-128,heterogeneity_robust_staggered_did -> heterogeneity_robust_staggered_did,Heterogeneity-robust staggered difference-in-differences,causal_policy,retain,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label heterogeneity_robust_staggered_did resolve to final design concept heterogeneity_robust_staggered_did; decision is discovery-stage and preserves failed/null designs.
CMS-129,instrumental_variables -> instrumental_variables,Instrumental-variable designs,causal_policy,retain,28 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,28 records from provisional label instrumental_variables resolve to final design concept instrumental_variables; decision is discovery-stage and preserves failed/null designs.
CMS-130,interrupted_time_series -> controlled_interrupted_time_series,Controlled interrupted time series,causal_policy,split_branch,15 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,15 records from provisional label interrupted_time_series resolve to final design concept controlled_interrupted_time_series; decision is discovery-stage and preserves failed/null designs.
CMS-131,interrupted_time_series -> correction_and_retraction_evidence,Correction and retraction evidence,evidence_synthesis,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label interrupted_time_series resolve to final design concept correction_and_retraction_evidence; decision is discovery-stage and preserves failed/null designs.
CMS-132,interrupted_time_series -> difference_in_differences_event_study,Legacy difference-in-differences and event-study designs,causal_policy,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label interrupted_time_series resolve to final design concept difference_in_differences_event_study; decision is discovery-stage and preserves failed/null designs.
CMS-133,interrupted_time_series -> interrupted_time_series,Interrupted time series and segmented regression,causal_policy,split_branch,456 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,456 records from provisional label interrupted_time_series resolve to final design concept interrupted_time_series; decision is discovery-stage and preserves failed/null designs.
CMS-134,interrupted_time_series -> quasi_experimental_methods_overview,Quasi-experimental design overviews,causal_policy,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label interrupted_time_series resolve to final design concept quasi_experimental_methods_overview; decision is discovery-stage and preserves failed/null designs.
CMS-135,interrupted_time_series -> synthetic_control,Synthetic control methods,causal_policy,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label interrupted_time_series resolve to final design concept synthetic_control; decision is discovery-stage and preserves failed/null designs.
CMS-136,interrupted_time_series -> systematic_review_meta_analysis,Systematic-review and meta-analysis methods,evidence_synthesis,split_branch,8 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,8 records from provisional label interrupted_time_series resolve to final design concept systematic_review_meta_analysis; decision is discovery-stage and preserves failed/null designs.
CMS-137,interrupted_time_series -> target_trial_emulation,Target-trial emulation,causal_policy,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label interrupted_time_series resolve to final design concept target_trial_emulation; decision is discovery-stage and preserves failed/null designs.
CMS-138,latent_class_models -> diagnostic_latent_class_models,Diagnostic latent-class models without a gold standard,surveillance_measurement,split_branch,112 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,112 records from provisional label latent_class_models resolve to final design concept diagnostic_latent_class_models; decision is discovery-stage and preserves failed/null designs.
CMS-139,latent_class_models -> diagnostic_test_accuracy_evaluation,Diagnostic test accuracy evaluation,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label latent_class_models resolve to final design concept diagnostic_test_accuracy_evaluation; decision is discovery-stage and preserves failed/null designs.
CMS-140,latent_class_models -> latent_class_models,Latent-class measurement models,surveillance_measurement,split_branch,225 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,225 records from provisional label latent_class_models resolve to final design concept latent_class_models; decision is discovery-stage and preserves failed/null designs.
CMS-141,latent_class_models -> latent_class_preference_models,Latent-class preference models,surveillance_measurement,split_branch,14 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,14 records from provisional label latent_class_models resolve to final design concept latent_class_preference_models; decision is discovery-stage and preserves failed/null designs.
CMS-142,latent_class_models -> latent_class_trajectory_models,Latent-class trajectory models,surveillance_measurement,split_branch,11 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,11 records from provisional label latent_class_models resolve to final design concept latent_class_trajectory_models; decision is discovery-stage and preserves failed/null designs.
CMS-143,latent_class_models -> partially_latent_class_etiology_models,Partially latent-class etiology models,surveillance_measurement,split_branch,3 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,3 records from provisional label latent_class_models resolve to final design concept partially_latent_class_etiology_models; decision is discovery-stage and preserves failed/null designs.
CMS-144,latent_class_models -> surveillance_measurement_validation,Surveillance and self-report measurement validation,surveillance_measurement,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label latent_class_models resolve to final design concept surveillance_measurement_validation; decision is discovery-stage and preserves failed/null designs.
CMS-145,machine_learning_forecasting -> ensemble_forecasting,Ensemble forecasting,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label machine_learning_forecasting resolve to final design concept ensemble_forecasting; decision is discovery-stage and preserves failed/null designs.
CMS-146,machine_learning_forecasting -> machine_learning_forecasting,Machine-learning forecasting,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label machine_learning_forecasting resolve to final design concept machine_learning_forecasting; decision is discovery-stage and preserves failed/null designs.
CMS-147,machine_learning_forecasting -> predictive_early_warning_models,Predictive early-warning models,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label machine_learning_forecasting resolve to final design concept predictive_early_warning_models; decision is discovery-stage and preserves failed/null designs.
CMS-148,marginal_structural_models -> marginal_structural_models,Marginal structural models and inverse-probability weighting,causal_policy,retain,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label marginal_structural_models resolve to final design concept marginal_structural_models; decision is discovery-stage and preserves failed/null designs.
CMS-149,measurement_error_models -> case_series_exposure_timing_error,Self-controlled case-series models with exposure-timing error,surveillance_measurement,split_branch,3 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,3 records from provisional label measurement_error_models resolve to final design concept case_series_exposure_timing_error; decision is discovery-stage and preserves failed/null designs.
CMS-150,measurement_error_models -> diagnostic_accuracy_calibration,Diagnostic-accuracy and test-calibration methods,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label measurement_error_models resolve to final design concept diagnostic_accuracy_calibration; decision is discovery-stage and preserves failed/null designs.
CMS-151,measurement_error_models -> diagnostic_case_definition_validity,"Diagnostic, case-definition, and reporting-validity studies",surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label measurement_error_models resolve to final design concept diagnostic_case_definition_validity; decision is discovery-stage and preserves failed/null designs.
CMS-152,measurement_error_models -> latent_class_models,Latent-class measurement models,surveillance_measurement,split_branch,5 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,5 records from provisional label measurement_error_models resolve to final design concept latent_class_models; decision is discovery-stage and preserves failed/null designs.
CMS-153,measurement_error_models -> marginal_structural_models,Marginal structural models and inverse-probability weighting,causal_policy,split_branch,3 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,3 records from provisional label measurement_error_models resolve to final design concept marginal_structural_models; decision is discovery-stage and preserves failed/null designs.
CMS-154,measurement_error_models -> measurement_error_correction_methods,Measurement-error and misclassification correction methods,surveillance_measurement,split_branch,19 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,19 records from provisional label measurement_error_models resolve to final design concept measurement_error_correction_methods; decision is discovery-stage and preserves failed/null designs.
CMS-155,measurement_error_models -> pharmacovigilance_adverse_event_surveillance,Pharmacovigilance and adverse-event surveillance,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label measurement_error_models resolve to final design concept pharmacovigilance_adverse_event_surveillance; decision is discovery-stage and preserves failed/null designs.
CMS-156,measurement_error_models -> reporting_bias_validation_studies,Reporting bias and measurement-validation studies,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label measurement_error_models resolve to final design concept reporting_bias_validation_studies; decision is discovery-stage and preserves failed/null designs.
CMS-157,measurement_error_models -> reproduction_number_nowcasting,Reproduction-number nowcasting,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label measurement_error_models resolve to final design concept reproduction_number_nowcasting; decision is discovery-stage and preserves failed/null designs.
CMS-158,measurement_error_models -> self_report_and_behavioral_measurement_bias,Self-report and behavioral measurement bias assessment,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label measurement_error_models resolve to final design concept self_report_and_behavioral_measurement_bias; decision is discovery-stage and preserves failed/null designs.
CMS-159,measurement_error_models -> sentinel_vaccine_effectiveness_test_negative,Sentinel vaccine-effectiveness and test-negative designs,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label measurement_error_models resolve to final design concept sentinel_vaccine_effectiveness_test_negative; decision is discovery-stage and preserves failed/null designs.
CMS-160,measurement_error_models -> spatial_reporting_heterogeneity_analyses,Spatial transmission and reporting-heterogeneity analyses,spatial_transmission,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label measurement_error_models resolve to final design concept spatial_reporting_heterogeneity_analyses; decision is discovery-stage and preserves failed/null designs.
CMS-161,measurement_error_models -> structural_bias_sensitivity_simulation,Structural-bias and quantitative-bias simulation,simulation_methods,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label measurement_error_models resolve to final design concept structural_bias_sensitivity_simulation; decision is discovery-stage and preserves failed/null designs.
CMS-162,measurement_error_models -> surveillance_ascertainment_correction,"Surveillance ascertainment, validation, and correction studies",surveillance_measurement,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label measurement_error_models resolve to final design concept surveillance_ascertainment_correction; decision is discovery-stage and preserves failed/null designs.
CMS-163,measurement_error_models -> surveillance_system_design_and_measurement_frameworks,"Surveillance system design, reporting practice, and measurement frameworks",surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label measurement_error_models resolve to final design concept surveillance_system_design_and_measurement_frameworks; decision is discovery-stage and preserves failed/null designs.
CMS-164,measurement_error_models -> transmission_burden_simulation_with_reporting_adjustment,Transmission and burden simulation studies with reporting adjustment,simulation_methods,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label measurement_error_models resolve to final design concept transmission_burden_simulation_with_reporting_adjustment; decision is discovery-stage and preserves failed/null designs.
CMS-165,mechanistic_compartmental_models -> mechanistic_compartmental_models,Mechanistic compartmental transmission models,simulation_methods,retain,37 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,37 records from provisional label mechanistic_compartmental_models resolve to final design concept mechanistic_compartmental_models; decision is discovery-stage and preserves failed/null designs.
CMS-166,metapopulation_models -> genomic_epidemiology_transmission,Genomic epidemiology and transmission reconstruction,spatial_transmission,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label metapopulation_models resolve to final design concept genomic_epidemiology_transmission; decision is discovery-stage and preserves failed/null designs.
CMS-167,metapopulation_models -> host_pathogen_metapopulation_ecology,Host-pathogen metapopulation ecology and evolution,evidence_synthesis,split_branch,12 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,12 records from provisional label metapopulation_models resolve to final design concept host_pathogen_metapopulation_ecology; decision is discovery-stage and preserves failed/null designs.
CMS-168,metapopulation_models -> mechanistic_statistical_hybrids,Mechanistic-statistical hybrid models,forecasting_dynamics,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label metapopulation_models resolve to final design concept mechanistic_statistical_hybrids; decision is discovery-stage and preserves failed/null designs.
CMS-169,metapopulation_models -> metapopulation_models,Metapopulation transmission models,spatial_transmission,split_branch,153 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,153 records from provisional label metapopulation_models resolve to final design concept metapopulation_models; decision is discovery-stage and preserves failed/null designs.
CMS-170,metapopulation_models -> pathogen_population_genomics_within_host_evolution,Pathogen population genomics and within-host evolution,spatial_transmission,split_branch,5 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,5 records from provisional label metapopulation_models resolve to final design concept pathogen_population_genomics_within_host_evolution; decision is discovery-stage and preserves failed/null designs.
CMS-171,metapopulation_models -> phylogeography_genomic_diffusion,Phylogeography and genomic diffusion,spatial_transmission,split_branch,5 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,5 records from provisional label metapopulation_models resolve to final design concept phylogeography_genomic_diffusion; decision is discovery-stage and preserves failed/null designs.
CMS-172,metapopulation_models -> spatial_regression_geostatistics,Spatial regression and geostatistical models,spatial_transmission,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label metapopulation_models resolve to final design concept spatial_regression_geostatistics; decision is discovery-stage and preserves failed/null designs.
CMS-173,metapopulation_models -> systematic_review_meta_analysis,Systematic-review and meta-analysis methods,evidence_synthesis,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label metapopulation_models resolve to final design concept systematic_review_meta_analysis; decision is discovery-stage and preserves failed/null designs.
CMS-174,negative_controls -> case_reported_diagnostic_failures,Case-reported diagnostic failures,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label negative_controls resolve to final design concept case_reported_diagnostic_failures; decision is discovery-stage and preserves failed/null designs.
CMS-175,negative_controls -> diagnostic_accuracy_studies,Diagnostic-accuracy studies,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label negative_controls resolve to final design concept diagnostic_accuracy_studies; decision is discovery-stage and preserves failed/null designs.
CMS-176,negative_controls -> negative_controls,Negative-control designs,causal_policy,split_branch,27 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,27 records from provisional label negative_controls resolve to final design concept negative_controls; decision is discovery-stage and preserves failed/null designs.
CMS-177,negative_controls -> randomized_controlled_trials,Randomized controlled trial designs,causal_policy,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label negative_controls resolve to final design concept randomized_controlled_trials; decision is discovery-stage and preserves failed/null designs.
CMS-178,negative_controls -> self_controlled_risk_interval,Self-controlled risk-interval design,causal_policy,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label negative_controls resolve to final design concept self_controlled_risk_interval; decision is discovery-stage and preserves failed/null designs.
CMS-179,negative_controls -> systematic_review_meta_analysis,Systematic-review and meta-analysis methods,evidence_synthesis,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label negative_controls resolve to final design concept systematic_review_meta_analysis; decision is discovery-stage and preserves failed/null designs.
CMS-180,negative_controls -> test_negative_design,Test-negative case-control design,causal_policy,split_branch,11 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,11 records from provisional label negative_controls resolve to final design concept test_negative_design; decision is discovery-stage and preserves failed/null designs.
CMS-181,negative_controls -> time_to_event_cohort_studies,Observational time-to-event cohort designs,causal_policy,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label negative_controls resolve to final design concept time_to_event_cohort_studies; decision is discovery-stage and preserves failed/null designs.
CMS-182,observation_process_models -> observation_process_models,Observation-process and detection models,surveillance_measurement,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label observation_process_models resolve to final design concept observation_process_models; decision is discovery-stage and preserves failed/null designs.
CMS-183,observation_process_models -> observation_reporting_process_models,"Observation, detection, and reporting-process models",surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label observation_process_models resolve to final design concept observation_reporting_process_models; decision is discovery-stage and preserves failed/null designs.
CMS-184,observation_process_models -> partial_observation_epidemic_inference_methods,Partial-observation epidemic inference methods,surveillance_measurement,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label observation_process_models resolve to final design concept partial_observation_epidemic_inference_methods; decision is discovery-stage and preserves failed/null designs.
CMS-185,outbreak_anomaly_detection -> algorithmic_outbreak_detection_and_early_warning,Algorithmic outbreak detection and early-warning surveillance,forecasting_dynamics,split_branch,8 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,8 records from provisional label outbreak_anomaly_detection resolve to final design concept algorithmic_outbreak_detection_and_early_warning; decision is discovery-stage and preserves failed/null designs.
CMS-186,outbreak_anomaly_detection -> descriptive_spatial_clustering,Descriptive spatial and space-time clustering,spatial_transmission,split_branch,4 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,4 records from provisional label outbreak_anomaly_detection resolve to final design concept descriptive_spatial_clustering; decision is discovery-stage and preserves failed/null designs.
CMS-187,outbreak_anomaly_detection -> diagnostic_accuracy_calibration,Diagnostic-accuracy and test-calibration methods,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label outbreak_anomaly_detection resolve to final design concept diagnostic_accuracy_calibration; decision is discovery-stage and preserves failed/null designs.
CMS-188,outbreak_anomaly_detection -> endemic_epidemic_models,Endemic-epidemic spatiotemporal models,spatial_transmission,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label outbreak_anomaly_detection resolve to final design concept endemic_epidemic_models; decision is discovery-stage and preserves failed/null designs.
CMS-189,outbreak_anomaly_detection -> ensemble_forecasting,Ensemble forecasting,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label outbreak_anomaly_detection resolve to final design concept ensemble_forecasting; decision is discovery-stage and preserves failed/null designs.
CMS-190,outbreak_anomaly_detection -> estimator_operating_characteristics,Estimator operating-characteristic simulation studies,simulation_methods,split_branch,4 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,4 records from provisional label outbreak_anomaly_detection resolve to final design concept estimator_operating_characteristics; decision is discovery-stage and preserves failed/null designs.
CMS-191,outbreak_anomaly_detection -> genomic_epidemiology_transmission,Genomic epidemiology and transmission reconstruction,spatial_transmission,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label outbreak_anomaly_detection resolve to final design concept genomic_epidemiology_transmission; decision is discovery-stage and preserves failed/null designs.
