candidate_key,query_id,named_source_id,candidate_rank,pmid,doi,title,year,journal,authors,source_url,raw_path,raw_sha256
PMID:20007675,SEARCH-20260722-LINEAGE-SURVEILLANCE-158,NS-SURVEILLANCE-051,1,20007675,10.1093/aje/kwp392,Invited commentary: Human papillomavirus infection and risk of cervical precancer--using the right methods to answer the right questions.,2010,American journal of epidemiology,Eduardo L Franco; Joseph Tota,https://pubmed.ncbi.nlm.nih.gov/20007675/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-158.efetch.000000000-000000000.xml,f230fbeba6c5c0010ca838c9235b50cfb98e0762596466e4ce03f6a52ffc2c29
PMID:28296801,SEARCH-20260722-LINEAGE-SURVEILLANCE-159,NS-SURVEILLANCE-052,1,28296801,10.1097/qad.0000000000001419,Accounting for nonsampling error in estimates of HIV epidemic trends from antenatal clinic sentinel surveillance.,2017,"AIDS (London, England)",Jeffrey W Eaton; Le Bao,https://pubmed.ncbi.nlm.nih.gov/28296801/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-159.efetch.000000000-000000000.xml,d4c1586083cf0f9d661bf48221cfe4de59acf3d9ea4d254365f058b066dded52
PMID:29954360,SEARCH-20260722-LINEAGE-SURVEILLANCE-160,NS-SURVEILLANCE-053,1,29954360,10.1186/s12889-018-5717-x,Measuring sexual behaviour in Malawi: a triangulation of three data collection instruments.,2018,BMC public health,Nicola Desmond; Nico Nagelkerke; Wezzie Lora; Effie Chipeta; Mwiza Sambo; Moses Kumwenda; Elizabeth L Corbett; Miriam Taegtemeyer; Janet Seeley; David G Lalloo; Sally Theobald,https://pubmed.ncbi.nlm.nih.gov/29954360/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-160.efetch.000000000-000000000.xml,53469a4cd19cb55c645d7cf286f57312e6c59b91ef2ad6ccf9da10a3856b1ed9
PMID:23383591,SEARCH-20260722-LINEAGE-SURVEILLANCE-161,NS-SURVEILLANCE-054,1,23383591,10.1080/09540121.2013.764389,"Estimating the number of HIV-positive pregnant women in Sergipe, Brazil, using capture-recapture.",2013,AIDS care,Lígia Mara Dolce de Lemos; Gabriella Souza Duarte; Nágyla Galvão Regis Martins; Flávia Janólio Costacurta Pinto da Silva; Chinenye Ilozue; Ricardo Queiroz Gurgel,https://pubmed.ncbi.nlm.nih.gov/23383591/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-161.efetch.000000000-000000000.xml,157b03da1cc79876872697f5e653c6d605b2a5e05660d3cdd9c1ff140ba674f6
PMID:30211175,SEARCH-20260722-LINEAGE-SURVEILLANCE-162,NS-SURVEILLANCE-055,1,30211175,10.3389/fvets.2018.00197,Robustness of Eco-Epidemiological Capture-Recapture Parameter Estimates to Variation in Infection State Uncertainty.,2018,Frontiers in veterinary science,Sarah Benhaiem; Lucile Marescot; Heribert Hofer; Marion L East; Jean-Dominique Lebreton; Stephanie Kramer-Schadt; Olivier Gimenez,https://pubmed.ncbi.nlm.nih.gov/30211175/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-162.efetch.000000000-000000000.xml,c4af75efeff22cd2899282d5cb7c690e73c109b79408bf9814c24062b2ab6579
PMID:31209084,SEARCH-20260722-LINEAGE-SURVEILLANCE-163,NS-SURVEILLANCE-056,1,31209084,10.1136/bmjopen-2018-025773,Comparison of autoregressive integrated moving average model and generalised regression neural network model for prediction of haemorrhagic fever with renal syndrome in China: a time-series study.,2019,BMJ open,Ya-Wen Wang; Zhong-Zhou Shen; Yu Jiang,https://pubmed.ncbi.nlm.nih.gov/31209084/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-163.efetch.000000000-000000000.xml,6994b16cde9f74d7a72e7d79991957614cc49708c257d58bb13f2f2b9fe260fb
PMID:32148931,SEARCH-20260722-LINEAGE-SURVEILLANCE-164,NS-SURVEILLANCE-057,1,32148931,10.21037/jtd.2019.12.51,"Sepsis trends: increasing incidence and decreasing mortality, or changing denominator?",2020,Journal of thoracic disease,Chanu Rhee; Michael Klompas,https://pubmed.ncbi.nlm.nih.gov/32148931/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-164.efetch.000000000-000000000.xml,8328bd6e7370b932aec00717ae236df18d3093ce246952966fd1c1685ef5d129
PMID:22410318,SEARCH-20260722-LINEAGE-SURVEILLANCE-165,NS-SURVEILLANCE-058,1,22410318,10.1016/j.jtbi.2012.02.026,Understanding theoretically the impact of reporting of disease cases in epidemiology.,2012,Journal of theoretical biology,Arni S R Srinivasa Rao,https://pubmed.ncbi.nlm.nih.gov/22410318/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-165.efetch.000000000-000000000.xml,a7668a7aa0a96826aed7d4f7654d77cd3e775901d9f25ca4b7657caaace1c7bc
PMID:23124850,SEARCH-20260722-LINEAGE-SURVEILLANCE-166,NS-SURVEILLANCE-059,1,23124850,10.1002/sim.5670,Nowcasting influenza epidemics using non-homogeneous hidden Markov models.,2013,Statistics in medicine,Baltazar Nunes; Isabel Natário; M Lucília Carvalho,https://pubmed.ncbi.nlm.nih.gov/23124850/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-166.efetch.000000000-000000000.xml,fd96bc6a493252e7969040c9a927945220ca5e4516c7863fc1001e7187bf46dc
PMID:24391936,SEARCH-20260722-LINEAGE-SURVEILLANCE-167,NS-SURVEILLANCE-060,1,24391936,10.1371/journal.pone.0084313,Biochemical phenotypes to discriminate microbial subpopulations and improve outbreak detection.,2013,PloS one,Alicia Galar; Martin Kulldorff; Wallis Rudnick; Thomas F O'Brien; John Stelling,https://pubmed.ncbi.nlm.nih.gov/24391936/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-167.efetch.000000000-000000000.xml,f027f422eeb34cd9328d7ce57e94fa1bffd6a38d9230b886d73d78fc3e7ca1ca
PMID:27324411,SEARCH-20260722-LINEAGE-SURVEILLANCE-168,NS-SURVEILLANCE-061,1,27324411,10.1093/biostatistics/kxw027,Bayesian inference in an extended SEIR model with nonparametric disease transmission rate: an application to the Ebola epidemic in Sierra Leone.,2016,"Biostatistics (Oxford, England)",Gianluca Frasso; Philippe Lambert,https://pubmed.ncbi.nlm.nih.gov/27324411/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-168.efetch.000000000-000000000.xml,3906d2ca8055e2ec107a8e8d14c9f87b7587ddc307807ed51482c7cf310fec21
PMID:32327815,SEARCH-20260722-LINEAGE-SURVEILLANCE-169,NS-SURVEILLANCE-062,1,32327815,10.1111/rssc.12101,Partially latent class models for case-control studies of childhood pneumonia aetiology.,2016,"Journal of the Royal Statistical Society. Series C, Applied statistics",Zhenke Wu; Maria Deloria-Knoll; Laura L Hammitt; Scott L Zeger; Pneumonia Etiology Research for Child Health Core Team,https://pubmed.ncbi.nlm.nih.gov/32327815/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-169.efetch.000000000-000000000.xml,439b1160a1e541d61441a08875dc108e3dd608c7e67d9fde66fcbcbf5aa52a0f
PMID:27103551,SEARCH-20260722-LINEAGE-SURVEILLANCE-170,NS-SURVEILLANCE-063,1,27103551,10.2807/1560-7917.es.2016.21.14.30187,"Adverse events following school-based vaccination of girls with quadrivalent human papillomavirus vaccine in Slovenia, 2009 to 2013.",2016,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,Maja Šubelj; Veronika Učakar; Alenka Kraigher; Irena Klavs,https://pubmed.ncbi.nlm.nih.gov/27103551/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-170.efetch.000000000-000000000.xml,395f00eb003227154e46d1276994d5051b8696d0512ab486b7c42769c66ec024
PMID:33533072,SEARCH-20260722-LINEAGE-SURVEILLANCE-172,NS-SURVEILLANCE-064,1,33533072,10.1002/pds.5196,Prediction of post-vaccination Guillain-Barré syndrome using data from a passive surveillance system.,2021,Pharmacoepidemiology and drug safety,Chongliang Luo; Ying Jiang; Jingcheng Du; Jiayi Tong; Jing Huang; Vincent Lo Re; Susan S Ellenberg; Gregory A Poland; Cui Tao; Yong Chen,https://pubmed.ncbi.nlm.nih.gov/33533072/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-172.efetch.000000000-000000000.xml,56e65d368fc1cea3601a0a0fd649f21aa8d434b4989ef490dfecfd34ed1ac86c
PMID:23867812,SEARCH-20260722-LINEAGE-SURVEILLANCE-174,NS-SURVEILLANCE-065,1,23867812,10.1097/ede.0b013e31829dde59,Medical product safety surveillance: how many databases to use?,2013,"Epidemiology (Cambridge, Mass.)",Judith C Maro; Jeffrey S Brown; Martin Kulldorff,https://pubmed.ncbi.nlm.nih.gov/23867812/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-174.efetch.000000000-000000000.xml,87cc2e1f3e6f1f5d10c04f59bc91829d1caf1b985e7d0f3e844909c64757eb69
PMID:27087037,SEARCH-20260722-LINEAGE-SURVEILLANCE-176,NS-SURVEILLANCE-067,1,27087037,10.4081/gh.2016.412,Preferential sampling in veterinary parasitological surveillance.,2016,Geospatial health,Lorenzo Cecconi; Annibale Biggeri; Laura Grisotto; Veronica Berrocal; Laura Rinaldi; Vincenzo Musella; Giuseppe Cringoli; Dolores Catelan,https://pubmed.ncbi.nlm.nih.gov/27087037/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-176.efetch.000000000-000000000.xml,57f33de345245416f38540ecfa71b356348d92ff2038d2866d232fe148f6e967
PMID:20670448,SEARCH-20260722-LINEAGE-SURVEILLANCE-177,NS-SURVEILLANCE-068,1,20670448,10.1186/1471-2458-10-447,Public health triangulation: approach and application to synthesizing data to understand national and local HIV epidemics.,2010,BMC public health,George W Rutherford; William McFarland; Hilary Spindler; Karen White; Sadhna V Patel; John Aberle-Grasse; Keith Sabin; Nathan Smith; Stephanie Taché; Jesus M Calleja-Garcia; Rand L Stoneburner,https://pubmed.ncbi.nlm.nih.gov/20670448/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-177.efetch.000000000-000000000.xml,f0b4adc2ef99dcfb2d0a44c69fbd88fe0df2a0e5a53e97beaa3ca5bd1e8dd16a
PMID:32634822,SEARCH-20260722-LINEAGE-SURVEILLANCE-178,NS-SURVEILLANCE-069,1,32634822,10.1093/cid/ciaa892,Development and Delivery of a Real-time Hospital-onset COVID-19 Surveillance System Using Network Analysis.,2021,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,James Richard Price; Siddharth Mookerjee; Eleonora Dyakova; Ashleigh Myall; Wendy Leung; Andrea Yeong Weiße; Yeeshika Shersing; Eimear Therese Brannigan; Tracey Galletly; David Muir; Paul Randell; Frances Davies; Frances Bolt; Mauricio Barahona; Jonathan Ashley Otter; Alison H Holmes,https://pubmed.ncbi.nlm.nih.gov/32634822/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-178.efetch.000000000-000000000.xml,a6f5adbd3e63d6857364ec0526c7ceb8d71afd836772ddd584e835de950bd512
PMID:29194115,SEARCH-20260722-LINEAGE-SURVEILLANCE-179,NS-SURVEILLANCE-070,1,29194115,10.1097/qad.0000000000001706,The validity of self-reported antiretroviral use in persons living with HIV: a population-based study.,2018,"AIDS (London, England)",Mary K Grabowski; Steven J Reynolds; Joseph Kagaayi; Ronald H Gray; William Clarke; Larry W Chang; Gertrude Nakigozi; Oliver Laeyndecker; Andrew D Redd; Veena Billioux; Robert Ssekubugu; Fred Nalugoda; Maria J Wawer; David Serwadda; Thomas C Quinn; Aaron A R Tobian,https://pubmed.ncbi.nlm.nih.gov/29194115/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-179.efetch.000000000-000000000.xml,43578bf2c6ece3317b8110615b1a4a130d7c55b0535342c7df140c38e64422bc
PMID:21416274,SEARCH-20260722-LINEAGE-SURVEILLANCE-180,NS-SURVEILLANCE-071,1,21416274,10.1007/s10654-011-9566-5,Nowcasting pandemic influenza A/H1N1 2009 hospitalizations in the Netherlands.,2011,European journal of epidemiology,Tjibbe Donker; Michiel van Boven; W Marijn van Ballegooijen; Tessa M Van't Klooster; Cornelia C Wielders; Jacco Wallinga,https://pubmed.ncbi.nlm.nih.gov/21416274/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-180.efetch.000000000-000000000.xml,be7aae383b7efb85de0e0841cbc382be102a53ec5ddd5dc7d9f4b2d1fc60682a
PMID:31205290,SEARCH-20260722-LINEAGE-SURVEILLANCE-182,NS-SURVEILLANCE-072,1,31205290,10.1097/ede.0000000000001050,Nowcasting the Number of New Symptomatic Cases During Infectious Disease Outbreaks Using Constrained P-spline Smoothing.,2019,"Epidemiology (Cambridge, Mass.)",Jan van de Kassteele; Paul H C Eilers; Jacco Wallinga,https://pubmed.ncbi.nlm.nih.gov/31205290/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-182.efetch.000000000-000000000.xml,fbf8f844d66f1363dc77696429ca38184c3f4cd478e0672a2e2d27886c5971cf
PMID:33951962,SEARCH-20260722-LINEAGE-SURVEILLANCE-183,NS-SURVEILLANCE-073,1,33951962,10.1177/09622802211008939,Improving the estimation of the COVID-19 effective reproduction number using nowcasting.,2021,Statistical methods in medical research,Joaquin Salas,https://pubmed.ncbi.nlm.nih.gov/33951962/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-183.efetch.000000000-000000000.xml,dcee9478cf6ea8e26cd652f7cc01bf7f3c191af43f0cf4ad0ebd5836e5b4a051
PMID:32215655,SEARCH-20260722-LINEAGE-SURVEILLANCE-184,NS-SURVEILLANCE-074,1,32215655,10.1093/cid/ciaa326,National Healthcare Safety Network Standardized Antimicrobial Administration Ratios (SAARs): A Progress Report and Risk Modeling Update Using 2017 Data.,2020,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,Erin N O'Leary; Jonathan R Edwards; Arjun Srinivasan; Melinda M Neuhauser; Amy K Webb; Minn M Soe; Lauri A Hicks; Wendy Wise; Hsiu Wu; Daniel A Pollock,https://pubmed.ncbi.nlm.nih.gov/32215655/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-184.efetch.000000000-000000000.xml,f276a3762fd31a664e475b0ee8da9a1edd5116e5f17809a9c5486e4a67d320e4
PMID:25234281,SEARCH-20260722-LINEAGE-SURVEILLANCE-186,NS-SURVEILLANCE-075,1,25234281,10.1007/s40121-014-0040-z,Developing a Method for Reporting Patient Harm Due to Antimicrobial Shortages.,2014,Infectious diseases and therapy,Milena M McLaughlin; Erik Skoglund; Zachary Pentoney; Marc H Scheetz,https://pubmed.ncbi.nlm.nih.gov/25234281/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-186.efetch.000000000-000000000.xml,1e7f5b05eb9d9e5a1be83273e2ba0054fbab24702e96b7d92d2f7e30384b79c6
PMID:23650442,SEARCH-20260722-LINEAGE-SURVEILLANCE-187,NS-SURVEILLANCE-076,1,23650442,10.1080/01621459.2012.695648,Measurement Error Case Series Models with Application to Infection-Cardiovascular Risk in OlderPatients on Dialysis.,2012,Journal of the American Statistical Association,Sandra M Mohammed; Damla Sentürk; Lorien S Dalrymple; Danh V Nguyen,https://pubmed.ncbi.nlm.nih.gov/23650442/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-187.efetch.000000000-000000000.xml,247dc2ff6ee5caafc52e8b55a8162c45c102a8e7e59f9e27d34983766287fe01
PMID:21218276,SEARCH-20260722-LINEAGE-SURVEILLANCE-188,NS-SURVEILLANCE-077,1,21218276,10.1080/09540121.2010.490257,A novel tool to assess community norms and attitudes to multiple and concurrent sexual partnering in rural Zimbabwe: participatory attitudinal ranking.,2011,AIDS care,Webster Mavhu; Lisa Langhaug; Sophie Pascoe; Jeffrey Dirawo; Graham Hart; Frances Cowan,https://pubmed.ncbi.nlm.nih.gov/21218276/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-188.efetch.000000000-000000000.xml,45aa1e8ef1de6f6b4e8dc0cffd567de7180db8ee8f5674e9172a1e72d1f22080
PMID:21372330,SEARCH-20260722-LINEAGE-SURVEILLANCE-189,NS-SURVEILLANCE-078,1,21372330,10.1128/jcm.00006-11,Nationwide sentinel surveillance of bloodstream Candida infections in 40 tertiary care hospitals in Spain.,2011,Journal of clinical microbiology,R. Cisterna; G. Ezpeleta; O. Telleria; J. Guinea; B. Regueiro; J. Garcia-Rodríguez; J. Esperalba,https://pubmed.ncbi.nlm.nih.gov/21372330/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-189.efetch.000000000-000000001.xml,1724610a966f1d40d717f5ff81c53e59377a3f714729382c5789dac3960d466e
PMID:20826636,SEARCH-20260722-LINEAGE-SURVEILLANCE-189,NS-SURVEILLANCE-078,2,20826636,10.1128/jcm.00920-10,Nationwide sentinel surveillance of bloodstream Candida infections in 40 tertiary care hospitals in Spain.,2010,Journal of clinical microbiology,R Cisterna; G Ezpeleta; O Telleria; Spanish Candidemia Surveillance Group,https://pubmed.ncbi.nlm.nih.gov/20826636/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-189.efetch.000000000-000000001.xml,1724610a966f1d40d717f5ff81c53e59377a3f714729382c5789dac3960d466e
PMID:21044403,SEARCH-20260722-LINEAGE-SURVEILLANCE-190,NS-SURVEILLANCE-079,1,21044403,10.1017/s095026881000244x,"Evaluating measles surveillance: comparison of sentinel surveillance, mandatory notification, and data from health insurance claims.",2011,Epidemiology and infection,S Tanihara; E Okamoto; T Imatoh; Y Momose; A Kaetsu; M Miyazaki; H Une,https://pubmed.ncbi.nlm.nih.gov/21044403/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-190.efetch.000000000-000000000.xml,888d34a42dfbb22e4b23d609986f2d2fb548ef44d09bc3cd56ace1f053b57bde
PMID:22325010,SEARCH-20260722-LINEAGE-SURVEILLANCE-191,NS-SURVEILLANCE-080,1,22325010,10.1016/j.epidem.2011.11.001,A new approach to characterising infectious disease transmission dynamics from sentinel surveillance: application to the Italian 2009-2010 A/H1N1 influenza pandemic.,2012,Epidemics,Ilaria Dorigatti; Simon Cauchemez; Andrea Pugliese; Neil Morris Ferguson,https://pubmed.ncbi.nlm.nih.gov/22325010/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-191.efetch.000000000-000000000.xml,4573fb47e70989b06b4d5a2eaf3d17dd8c85ff398750c4807750c5a074cdf3ab
PMID:34972825,SEARCH-20260722-LINEAGE-SURVEILLANCE-192,NS-SURVEILLANCE-081,1,34972825,10.1038/s41564-021-01029-0,Improving local prevalence estimates of SARS-CoV-2 infections using a causal debiasing framework.,2022,Nature microbiology,George Nicholson; Brieuc Lehmann; Tullia Padellini; Koen B Pouwels; Radka Jersakova; James Lomax; Ruairidh E King; Ann-Marie Mallon; Peter J Diggle; Sylvia Richardson; Marta Blangiardo; Chris Holmes,https://pubmed.ncbi.nlm.nih.gov/34972825/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-192.efetch.000000000-000000000.xml,8f10b0b25992b2650341b8b17963d3318d37aec4543d2addfb2cf3d1150e65c1
PMID:22036193,SEARCH-20260722-LINEAGE-SURVEILLANCE-193,NS-SURVEILLANCE-082,1,22036193,10.1016/j.puhe.2011.09.002,"Evaluation of sentinel surveillance system for monitoring hand, foot and mouth disease in Hong Kong.",2011,Public health,M Edmond; C Wong; S K Chuang,https://pubmed.ncbi.nlm.nih.gov/22036193/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-193.efetch.000000000-000000000.xml,2a3a3e833ffe3281eddaab16e5de4fd36224813a3a52eaca1cfd2b7eac9add77
PMID:25953275,SEARCH-20260722-LINEAGE-SURVEILLANCE-195,NS-SURVEILLANCE-084,1,25953275,10.2807/1560-7917.es2015.20.16.21100,"Strengths and limitations of assessing influenza vaccine effectiveness using routinely collected, passive surveillance data in Ontario, Canada, 2007 to 2012: balancing efficiency versus quality.",2015,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,R D Savage; A L Winter; L C Rosella; R Olsha; J B Gubbay; D M Skowronski; N S Crowcroft,https://pubmed.ncbi.nlm.nih.gov/25953275/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-195.efetch.000000000-000000000.xml,77e02e7578fd364c31b7eefd462b716ac0de0a04f5c7b2cc3ff3477d78f03158
PMID:24162744,SEARCH-20260722-LINEAGE-SURVEILLANCE-196,NS-SURVEILLANCE-085,1,24162744,10.1093/cid/cit710,Implementing a strategy for monitoring inpatient antimicrobial use among hospitals in the United States.,2014,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,Scott K Fridkin; Arjun Srinivasan,https://pubmed.ncbi.nlm.nih.gov/24162744/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-196.efetch.000000000-000000000.xml,08f4d4fd6a17eb3e59167a5dca961ab10e0f123fe2f696b5721d4fb6af1951d8
PMID:29895298,SEARCH-20260722-LINEAGE-SURVEILLANCE-197,NS-SURVEILLANCE-086,1,29895298,10.1186/s12913-018-3270-z,Validity of parental recalls to estimate vaccination coverage: evidence from Tanzania.,2018,BMC health services research,Peter Binyaruka; Josephine Borghi,https://pubmed.ncbi.nlm.nih.gov/29895298/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-197.efetch.000000000-000000000.xml,fadbb9f75c99de84ea75fea1fa3c564168cee46ddeb41305a2570401289a28d2
PMID:30576279,SEARCH-20260722-LINEAGE-SURVEILLANCE-198,NS-SURVEILLANCE-087,1,30576279,10.5888/pcd15.180371,Using Calibration to Reduce Measurement Error in Prevalence Estimates Based on Electronic Health Records.,2018,Preventing chronic disease,Pui Ying Chan; Yihong Zhao; Sungwoo Lim; Sharon E Perlman; Katharine H McVeigh,https://pubmed.ncbi.nlm.nih.gov/30576279/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-198.efetch.000000000-000000000.xml,3d4957a267f5769c5cc82a43e3498feb6e4c71ca17b0ca254371ce80b78f6b19
PMID:36033207,SEARCH-20260722-LINEAGE-SURVEILLANCE-199,NS-SURVEILLANCE-088,1,36033207,10.1089/trgh.2020.0121,Improving Data on the HIV Epidemic in New York City by Identifying Transgender Persons in Medicaid in 2013-2017.,2022,Transgender health,Cristina Rodriguez-Hart; Beverly Obeng; Asa Radix; Zil Goldstein; Lucia Torian,https://pubmed.ncbi.nlm.nih.gov/36033207/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-199.efetch.000000000-000000000.xml,11c1619e0aa1cd3e16c3d9c6debbff83b5dc80e1a02bc45540bb76e2f4c22f4e
PMID:37580359,SEARCH-20260722-LINEAGE-SURVEILLANCE-200,NS-SURVEILLANCE-089,1,37580359,10.1038/s41598-023-39931-8,Construction and effectiveness evaluation of a knowledge-based infectious disease monitoring and decision support system.,2023,Scientific reports,Mengying Wang; Mo Jia; Zhenhao Wei; Wei Wang; Yafei Shang; Hong Ji,https://pubmed.ncbi.nlm.nih.gov/37580359/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-200.efetch.000000000-000000000.xml,14afa0e0851c5ff617e06121d3db80d43658e7beab9e0018a30ced37c30a7d0a
PMID:21514007,SEARCH-20260722-LINEAGE-SURVEILLANCE-201,NS-SURVEILLANCE-090,1,21514007,10.1016/j.ajic.2010.10.033,Gaming in infection control: a qualitative study exploring the perceptions and experiences of health professionals in Mongolia.,2011,American journal of infection control,Bat-Erdene Ider; Jon Adams; Anthony Morton; Michael Whitby; Archie Clements,https://pubmed.ncbi.nlm.nih.gov/21514007/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-201.efetch.000000000-000000000.xml,764b0531a8d4f73366d2d6134361808e395569afb1c3834af25c5dd8ef0e45ac
PMID:25960922,SEARCH-20260722-LINEAGE-SURVEILLANCE-202,NS-SURVEILLANCE-091,1,25960922,10.2471/wpsar.2015.6.1-052,Brief behavioural surveys in routine HIV sentinel surveillance: a new tool for monitoring the HIV epidemic in Viet Nam.,2015,Western Pacific surveillance and response journal : WPSAR,Duong Cong Thanh; Nguyen Tran Hien; Nguyen Anh Tuan; Hoang Thi Thanh Ha; Pham Hong Thang; Nguyen Thi Thanh Ha; Le Anh Tuan; Tran Dai Quang; Tran Hong Tram; Nguyen Le Hai; Phan Thi Thu Huong; Vo Hai Son; Bui Hoang Duc; Nguyen Thien Nga; David Jacka; Keith Sabin,https://pubmed.ncbi.nlm.nih.gov/25960922/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-202.efetch.000000000-000000000.xml,b5d3502230fc06f929f8e5963ca2816672d4a0366895633e9837a62103940ff9
PMID:32244954,SEARCH-20260722-LINEAGE-SURVEILLANCE-203,NS-SURVEILLANCE-092,1,32244954,10.3390/ijerph17062062,Dengue Surveillance System in Brazil: A Qualitative Study in the Federal District.,2020,International journal of environmental research and public health,Marco Angelo; Walter Massa Ramalho; Helen Gurgel; Nayara Belle; Eva Pilot,https://pubmed.ncbi.nlm.nih.gov/32244954/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-203.efetch.000000000-000000000.xml,612e4afc822cbb2ef9431048468e44e2bb36c63d22df897650c8e59f858326f4
PMID:24740304,SEARCH-20260722-LINEAGE-SURVEILLANCE-204,NS-SURVEILLANCE-093,1,24740304,10.1371/journal.pone.0093744,Hospitalization records as a tool for evaluating performance of food- and water-borne disease surveillance systems: a Massachusetts case study.,2014,PloS one,Siobhan M Mor; Alfred DeMaria; Elena N Naumova,https://pubmed.ncbi.nlm.nih.gov/24740304/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-204.efetch.000000000-000000000.xml,e6830e052589e09b19f2a30bd204d062a8decfc7cb6ea4da5d0795742f1225e5
PMID:34507237,SEARCH-20260722-LINEAGE-SURVEILLANCE-205,NS-SURVEILLANCE-094,1,34507237,10.1016/j.prevetmed.2021.105487,Factors influencing the performance of voluntary farmer disease reporting in passive surveillance systems: A scoping review.,2021,Preventive veterinary medicine,M Carolyn Gates; Lynsey Earl; Gareth Enticott,https://pubmed.ncbi.nlm.nih.gov/34507237/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-205.efetch.000000000-000000000.xml,61a2560c1c14408f915353a1b298922cf8de4a38368111e5d989b6d25373da35
PMID:33720030,SEARCH-20260722-LINEAGE-SURVEILLANCE-206,NS-SURVEILLANCE-095,1,33720030,10.2196/22352,Hybrid Approach to Estimation of Underreporting of Tuberculosis Case Notification in High-Burden Settings With Weak Surveillance Infrastructure: Design and Implementation of an Inventory Study.,2021,JMIR public health and surveillance,Ellen M H Mitchell; Olusola Adedeji Adejumo; Hussein Abdur-Razzaq; Chidubem Ogbudebe; Nkem Chukwueme; Samson Bamidele Olorunju; Mustapha Gidado,https://pubmed.ncbi.nlm.nih.gov/33720030/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-206.efetch.000000000-000000000.xml,1e5ce9a0bddb5f6c2573c771bf6fe1bd979e105baec9998ed80bdf18d6264cfc
PMID:21924796,SEARCH-20260722-LINEAGE-SURVEILLANCE-207,NS-SURVEILLANCE-096,1,21924796,10.1016/j.aprim.2011.03.008,[Syndromic surveillance of Influenza-like illness in primary care: a complement to the sentinel surveillance network for periods of increased incidence of Influenza].,2012,Atencion primaria,J Arranz Izquierdo; A Leiva Rus; E Carandell Jäger; A Pujol Buades; M C Méndez Castell; A Salvà Fiol; M Esteva Cantó,https://pubmed.ncbi.nlm.nih.gov/21924796/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-207.efetch.000000000-000000000.xml,ee51d6b82592bd52af7c0d7aa6d7ba7d7b5023c57d66e9cd30a336cd2f1ced8e
