batch_id,source_assignment_sha256,input_sha256,output_sha256,output_path,row_count,first_candidate_key,last_candidate_key,ordered_keyset_sha256,reader,scope,status
TASK6-REPAIR-045,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,d9b652c981b7b84ead256e6d05bfeeaea6d493d4a3ae7144213450d6e6952d3e,3def2b06f601100ba2f1eb662806c70aa8b76c3a21a7cb4acdc960c6bad7771d,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_045.json,100,PMID:39898316,PMID:41420203,c72c4440f8a871cedebcd7dea2c843a49bd3be53065f9883b3503c3625a2fac9,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-046,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,e6c9490d789aeae2e7b065c1074921457808f379eb75ec1096969272b85ab093,417580b036b34b6b29e2efd4a6b4f704af1d7de8e95741221fe45afc69e2eb9a,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_046.json,100,PMID:41504453,PMID:22252149,0935aeef319f24d86bd393f96aebc4b2453fae92049226f3b961a6b045b0a7d6,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-047,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,0b11d59dce1e3b8b5631aa56b5c4e7fce65be66e0fb989c8bfe8ceabbdd493c4,7596894d4f716f610a47f4ca49800b81b65f212e08f541b60cb7232b4c3031ab,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_047.json,100,PMID:22564391,PMID:36072395,c9967bf82a27f990fa07a503783404e2d6a25cf196413a48acc7b9998a115218,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-048,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,29474310468ff305170d19c651b8b6c26eb27f69a1842bcdf62c44bf0c7ecc31,bbf7b1412b692ecaeaeab7c38bbff09e9d57163c3ac436f994a6a396e607a9e2,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_048.json,100,PMID:36467017,PMID:22617338,a66eb01fc4546a116863b574db352ec0729c3312042f662788f7f80a8cc5512c,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-049,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,e9c74c83c9d49e2e14e2295bf718c8b97e1283ad282b68d0fe344ebfe7102817,8d7e06ad0e09d2949559922347063d321d54d744502dc2b56e2359379ea674d8,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_049.json,100,PMID:22652512,PMID:26395339,de9a3b81a886c26a7ad168e32b6a136d40707ea3834ac63cd486702fe5506031,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-050,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,3aa643ccad39a48ca2a88d9b37ffcd98590be488dd29ed124dd5f8d1addf7238,0ca32a34f74228355bda15786cef62c156f0ab8a5c2b0c08e27c7e055daf7112,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_050.json,100,PMID:26423943,PMID:30296680,52f43c7ba192eeb9d13319de31bc09a3124468f6452f3bc6806e9392f539eb1b,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-051,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,f48a180f1c01599d3e70ce2098354990420b90635cc84b5d84dcc276fe94d837,66f74f5657cfaac0b76e9e5b74a86a2886cfa9c82e56c4894a80867894c741b2,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_051.json,100,PMID:30371758,PMID:33306459,b1b6807d33faf97a2135e5435b32e260d3cacda7f4464a3d0b2876e320c98c04,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-052,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,f37b2db74f997e1244d730449dd87607f63a1440af4994c55bda63e9d447470c,9f56f3fa5724954cb4f00455eb3d9c19d4f17e6e30f067c48a19350f836c4e27,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_052.json,100,PMID:33324488,PMID:36475767,4d70840ebb67b61dcf9ebd50af3d31864d19ca3bc5c3a3d64ab47626a20a7299,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-053,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,a6f9cf53568e3b22f187953f0a97007b509358ce53c7e06b42c3360063671724,cd72d22ed59d8bfc3e2417768be209ea71127f6fd8f0e7312cb88a2018f931d5,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_053.json,100,PMID:36548381,PMID:39191515,726954b0c25ce04f5bfd1dfeeb767802ff3f29864334078dc20ea04867372410,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-054,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,d912a232f53cbd39a4f0132b8e8bb61594d7ac46cd4c23131cc79f88d139bc54,dd3a90cf37d325f432e2a726d4906866e3d70c55740266d7dc16f2b7c7736319,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_054.json,100,PMID:39256401,PMID:42091586,c1a4a07485171ac21a0bd476acd5c57a8ddc6ad3fa21cd887cf617d1efc44071,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-055,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,3ac51bff5cfb6517ba16043a8cf84f083c8b330ba5540ba1a3beabebfb048ded,9cf29d64ede2e0a9a39eb58eff3d4281bd10005b94b84d1d877d9c02f4555a72,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_055.json,100,PMID:42102584,PMID:22142487,f993105b5a32883636bd4b166684c7d34360273a43eb282828890b6bbf11e478,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-056,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,0343fdd63e0ae720ec147f62d06d8deb7f101dcce9cad0fc9cb9ef17c0fa9112,c11f12a1224eeaafd8b16db899c2465ed9e92f4410450dda673a1e7c65246a84,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_056.json,100,PMID:22162559,PMID:27384663,50e36f78f9d448a3ca44649880ea5fb01db1a60eac5477c338a750ec8b77a6ee,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-057,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,cd68967641c9d3be795d0da61a1e7f3162d6b235fe0d146249ea091873962c62,76e481ec3adc358752558199c9afdb3fd6d1fe781d60b72533fc44765faddd1a,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_057.json,100,PMID:27433800,PMID:31058982,c90e690902a13a860a57a2b7687b2888028ec8e2552423e4e5b4cc70c47c6cf6,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-058,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,dc3bf88377e076df00b3e9f959f8ff248efba54f7d2b199692a08609c06d034e,48670a1168b495a0cec13aedeba09a56659b2907801c2898a566f86f6dd08da4,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_058.json,100,PMID:31092597,PMID:33883675,c05f230a857c265c7f2267984f0d3390937547c4df8cf0ef0e1f2286e642ffef,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-059,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,6e1d8f1ab1f44fb27067638f95932bfe94b54a65df38f8fbe0afe371f4c64f37,67b96fdfe001a86b61f3b0503ad565d1a1eb2779c8e6c8dc775d43f01740e8a1,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_059.json,100,PMID:33890426,PMID:36106981,184c1e074042ee86032f12a7bd97e91b51521a35a41b3426ee69c506d4850e5d,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-060,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,d909bb427af9ab456458f4e2d74435a05d21576d4d9256135fffbbee3ab5bcd5,48bf97ec4fcadfdc4f074602a4389d04305f6dda957558815ba68db243814c3a,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_060.json,100,PMID:36118194,PMID:38953059,1663b9af65c2512a1ceb2de24cfd04b62253b1e3daf5189743cb3c1799c548a3,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-061,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,c190414d99520565eefb4423290be47b4fbc51fdd9b91e453a1aca67807f9e51,8229820da64ae6aae7f4e475a56766b7858c131c1601cfca2f6baeda4cf60191,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_061.json,100,PMID:38969474,PMID:41928649,5a5eb19d642309f4109576efabccab70538c790d6697f990df2a38dfd70e5324,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-062,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,cb79012daa8381bb2a1835b37d27bf63adfd0b92ed073e1a5642aecfb5997409,38e62eb008899453adde28bee587994b2e0ca2d61914f973a6a0cb015376011c,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_062.json,100,PMID:41986738,PMID:25748002,bc64fd07ef77fe2d23b024dad78f6e058ec6a9a69b6fcbc7fc17b75dae48b87e,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-063,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,b3706d8e2937760f46b213b84cdd62e07a9df02a0bd5257447c17584341efd66,68c66a03081c7170d2a82608cc029f2e4abcfef9c243dfa6ab1998ddec263a96,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_063.json,100,PMID:25788255,PMID:31538559,8f0deaf67fa2be3bf1b12e8c320ec6806778ab8ba9986567401589d7373a9b8d,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-064,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,bf6b552f9fcf3676f7f7cd371b1976efcacdac63e3b16f84e9479323412badc1,a5d078613cb3145a29ee8c79e0709e5664041890b7e2788c9eaf1c3356d137b9,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_064.json,100,PMID:31615435,PMID:41913829,f8759d57b1f9b8da232826d6f380ac870e8442f89122cb2b83a3624d61516562,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-065,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,44fe204633b33484b966ab413079c751ded8fafd16d3b1562296e326d7362f4a,890c938e1a98aae9e09630e1bebd5fe7eecb0c7acc8dc12bf6a3f260f01d5510,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_065.json,100,PMID:42038247,PMID:40015170,ebb7f446ac47b217536978e6299912c5857f452309acbf299a510f5896e6772a,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-066,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,39bfc9206b5a3eb4b9a7a97538ba77395b1095e11431760c4bf7540de8d28e7a,80fbb61386a97eddcfed19bc040d44e2c8ceec28ad406458d379b2dbaf21fce4,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_066.json,100,PMID:40036234,PMID:25798391,80d7021e602417cb9a3963cd02ac92f6900fbc5a40faacc5e8cf2153f5d4fee0,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-067,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,a587df74b526bb73d882f2107a9fb32fc5ddd9db44c1554af7fbaa8e15f62e0d,ed031bdaaa012f7c2b0aebd916f90545ece5aa9f4267c254fec2f7c263b8bfae,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_067.json,100,PMID:26059601,PMID:22235360,a7b055f3e89a6aeff8f275f426b2b9213b58692343cac9015cda951a95164d98,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-068,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,05e4a492fdafa1d927756c5f66d2a856173cd118effec20f1eb9652c1fa465fd,2ff51ec4a38c2ff8cf6ce417484bb0e7e686f5dc6741c61e609aaa79d78b06bf,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_068.json,100,PMID:23459420,PMID:33640378,3c61fdb2ec57fd4e69835990f717cd1d9040bc6b008aecf1d2fd2474e7718bc1,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-069,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,f0c1da7c44e274b488455a9067eecba9867c4c1815f274f48394488aaa5813eb,116f8ae7a33f65d60e1f8ad6334cc1da4e9e19202e390386858549cae7b29128,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_069.json,100,PMID:33672899,PMID:40473835,3d46276be0d59a18209c344477f0252629622adee85b48d1b6c6cfcbd2be635c,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-070,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,0527c07f1bccbb20c1ce001dae9f312035e55f830e0678fff2894749b42557a8,ff128fc30b08f4a3ddf7993bebe26ecf52847c8146ebcb785d7ec60bc0657fde,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_070.json,100,PMID:40517846,PMID:32801215,deadd318b8aa4643bbd70ae65a4b2fba4e7e2cd9c73412c7371e63d56e36bd11,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-071,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,ca3d96856ff926bc8ab809b827205b0fc45fbc7772a86297f56530e124d5980a,ff176b79a61ad7ef1f0a0fd0e6410cc493dc1e663c160ec150159e39a6bcda76,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_071.json,100,PMID:34735483,PMID:21812170,4c1cdad4743393d3ad1cf78a014049c75314d6f0c0ddc18e771e20dfa0bb2be2,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-072,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,88cbde320f1c3613aca09f9c0f6838e81c79c82b18ed34ef8bad5d672fdb9a17,f9cbfd5263b5dce280529ba4cdb8812226269f5517ad037195238996bdff5adc,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_072.json,100,PMID:23613891,PMID:29461241,9884836ce6229984ad92b659538d05a1ad5d28034250905108a975ff1b2f01bf,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-073,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,880aa00ae3b2aba125d829d3f2b636e115d09d5dbbd627bd1ee6faa101f044b1,22066e94288f9c8aeab20a88ceaa2be4e8a02ee628b648bcaebb3efd5bc2f390,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_073.json,100,PMID:29608617,PMID:41824402,d46e648008b1c83c23adc6e62b5233f2132b383f592dc55acbe3d15fe651d19e,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-074,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,db03c83226d74816d544e73ef8db2ad1eb1b4ae5853255fd7be3e16a4396f466,e4abdfdd499df46d72ffd9852ec65aff06f2946f6bf56007e102ddf65d32b6ba,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_074.json,100,PMID:41911297,PMID:33407173,070338c41d587664f6b2e6e7c4e438c7558749eceb3320b7d3df148e84ff6a33,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-075,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,acebea9f5dac93bf97a1247af4a4a85e8dfcc046fba784b9e004cd87cf92421b,b26b1fcaa36689f242143baa8b88bd24e965da580a3eea30a05622b59b9b75e8,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_075.json,100,PMID:33593210,PMID:33741830,68263060a55bac1eef6822ac6f0794ba32a638fac2f7114222927c56a05dee31,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-076,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,a3aa86dd6ec4806ca3aba6803ab5e74f436162694faca315e03a3e6782621282,a6caac1b2c75fcae0d7c0e75d0307ba3bc753bd4bbb4ba9dc3ed4e89af5e643c,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_076.json,100,PMID:33780544,PMID:28588951,8d77241f0dc59f9494daccb1bf86472bf6226ac51ebe624f7feecd2626715850,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-077,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,1011e6fafd18718c35009af56a5564b23fd20913ab40e6578f86fa3d59829fc5,a1cdca771862ca97f0cba4cdeea1160c2f1aab76bc5016cd48e12a0e894027f0,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_077.json,100,PMID:28910931,PMID:32007841,ceb58274f3f0251562ee367e7d1bc1811394ca7304529329373be71f1622f584,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
TASK6-REPAIR-078,8c26280c234e76fa35964ef613f7c498e7a829f06ab2f2af76f1dc1b52749f16,85cfc6a1f985dbfd79f8d0cc4a3025d07d5dc63bd31c08ec1c09e015c0d19583,8083a1c958ded057e29ab109d28fc0faf6269e2b58fd99410a1784c53292d531,01_search/search_logs/2026-07-20-broad-discovery/wave_03_lineage_resolution/semantic_repair_reader_results/batch_078.json,79,PMID:34924014,PMID:40937553,1d47f6ca9eb624b7732b571fe5ed33d34cfafe8675e8e887dfecc9227cc09ab5,task6-semantic-repair-reader-20260722,row-level relationship and lineage source-role semantic decision,adopted_after_exact_schema_and_key_validation
