query_id,named_source_id,method_label,canonical_name,family,source_role,source,query_variant,query,seed_candidate_keys,reviewer
SEARCH-20260722-LINEAGE-CAUSAL-87,NS-CAUSAL-087,target_trial_emulation,Target-trial emulation,causal_policy,infectious_application,pubmed,exact_title,"""Emulating a target trial of antiretroviral therapy regimens started before conception and risk of adverse birth outcomes""[Title]",PMID:29112066,task6-lineage-primary
SEARCH-20260722-LINEAGE-CAUSAL-88,NS-CAUSAL-088,targeted_learning_tmle,Targeted learning and targeted maximum-likelihood estimation,causal_policy,authoritative_candidate,pubmed,exact_title,"""Targeted maximum likelihood estimation of effect modification parameters in survival analysis""[Title]",PMID:21556287,task6-lineage-primary
SEARCH-20260722-LINEAGE-CAUSAL-89,NS-CAUSAL-089,targeted_learning_tmle,Targeted learning and targeted maximum-likelihood estimation,causal_policy,authoritative_candidate,pubmed,exact_title,"""EFFECT OF BREASTFEEDING ON GASTROINTESTINAL INFECTION IN INFANTS: A TARGETED MAXIMUM LIKELIHOOD APPROACH FOR CLUSTERED LONGITUDINAL DATA""[Title]",PMID:25505499,task6-lineage-primary
SEARCH-20260722-LINEAGE-CAUSAL-90,NS-CAUSAL-090,test_negative_design,Test-negative case-control design,causal_policy,authoritative_candidate,pubmed,exact_title,"""Estimates of 2012/13 influenza vaccine effectiveness using the case test-negative control design with different influenza negative control groups""[Title]",PMID:24962756,task6-lineage-primary
SEARCH-20260722-LINEAGE-CAUSAL-91,NS-CAUSAL-091,test_negative_design,Test-negative case-control design,causal_policy,infectious_application,pubmed,exact_title,"""Association Between Hospitalization With Community-Acquired Laboratory-Confirmed Influenza Pneumonia and Prior Receipt of Influenza Vaccination""[Title]",PMID:26436611,task6-lineage-primary
SEARCH-20260722-LINEAGE-CAUSAL-92,NS-CAUSAL-092,test_negative_with_population_controls,Test-negative design with population controls,causal_policy,authoritative_candidate,pubmed,exact_title,"""A Test-Negative Design with Additional Population Controls Can Be Used to Rapidly Study Causes of the SARS-CoV-2 Epidemic""[Title]",PMID:32841988,task6-lineage-primary
SEARCH-20260722-LINEAGE-CAUSAL-93,NS-CAUSAL-093,threshold_regression_change_point_models,Threshold and segmented regression change-point models,causal_policy,authoritative_candidate,pubmed,exact_title,"""Change point testing in logistic regression models with interaction term""[Title]",PMID:25612253,task6-lineage-primary
SEARCH-20260722-LINEAGE-CAUSAL-94,NS-CAUSAL-094,threshold_regression_change_point_models,Threshold and segmented regression change-point models,causal_policy,infectious_application,pubmed,exact_title,"""Threshold effects of doxycycline postexposure prophylaxis (PEP) on the gut resistome and microbiome: Evidence from change-point analyses""[Title]",PMID:41422940,task6-lineage-primary
SEARCH-20260722-LINEAGE-CAUSAL-95,NS-CAUSAL-095,trial_transportability_and_hybrid_studies,Trial transportability and hybrid trial-observational studies,causal_policy,authoritative_candidate,pubmed,exact_title,"""Estimating Human Immunodeficiency Virus (HIV) Prevention Effects in Low-incidence Settings""[Title]",PMID:30640216,task6-lineage-primary
SEARCH-20260722-LINEAGE-CAUSAL-96,NS-CAUSAL-096,trial_transportability_and_hybrid_studies,Trial transportability and hybrid trial-observational studies,causal_policy,authoritative_candidate,pubmed,exact_title,"""Using Visual Methods to Apply Results from COVID-19 Related Randomized Controlled Trials to Patients Receiving Care at Clinics and Hospitals""[Title]",PMID:41066608,task6-lineage-primary
SEARCH-20260722-LINEAGE-CAUSAL-97,NS-CAUSAL-097,vaccine_effectiveness_study_design_feasibility,Vaccine-effectiveness study-design feasibility assessment,causal_policy,guidance,pubmed,exact_title,"""Feasibility of conducting brand-specific influenza vaccine effectiveness studies in three Nordic countries, Denmark, Finland, Sweden""[Title]",PMID:41755720,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-01,NS-EVIDENCE-001,publication_bias_capture_recapture,Capture-recapture for publication-bias estimation,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Capture-recapture method for assessing publication bias""[Title]",PMID:21526067,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-02,NS-EVIDENCE-002,causal_triangulation_across_study_designs,Causal triangulation across study designs,evidence_synthesis,guidance,pubmed,exact_title,"""How to evaluate potential non-specific effects of vaccines: the quest for randomized trials or time for triangulation?""[Title]",PMID:29715057,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-03,NS-EVIDENCE-003,causal_triangulation_across_study_designs,Causal triangulation across study designs,evidence_synthesis,infectious_application,pubmed,exact_title,"""Hospital Records of Pain, Fatigue, or Circulatory Symptoms in Girls Exposed to Human Papillomavirus Vaccination: Cohort, Self-Controlled Case Series, and Population Time Trend Studies""[Title]",PMID:31899791,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-04,NS-EVIDENCE-004,correction_and_retraction_evidence,Correction and retraction evidence,evidence_synthesis,correction,pubmed,exact_title,"""Correction to: Impact of COVID-19 pandemic outbreak on mental health of the hospital front-line healthcare workers in Chile: a difference-in-differences approach""[Title]",PMID:38665063,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-05,NS-EVIDENCE-005,correction_and_retraction_evidence,Correction and retraction evidence,evidence_synthesis,correction,pubmed,exact_title,"""Correction to: Changes in the Appropriateness of US Outpatient Antibiotic Prescribing After the COVID-19 Outbreak: An Interrupted Time series Analysis of 2017-2021 Data""[Title]",PMID:39320460,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-06,NS-EVIDENCE-006,triangulation_cross_system,Cross-system triangulation,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Using surveillance and monitoring data of different origins in a Salmonella source attribution model: a European Union example with challenges and proposed solutions""[Title]",PMID:25023449,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-07,NS-EVIDENCE-007,triangulation_cross_system,Cross-system triangulation,evidence_synthesis,infectious_application,pubmed,exact_title,"""Triangulation of measles vaccination data in the United Kingdom of Great Britain and Northern Ireland""[Title]",PMID:31673191,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-08,NS-EVIDENCE-008,data_source_inventory_review,Data-source inventory review,evidence_synthesis,guidance,pubmed,exact_title,"""Data Sources That Enumerate People Experiencing Homelessness in the United States: Opportunities and Challenges for Epidemiologic Research""[Title]",PMID:33751025,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-09,NS-EVIDENCE-009,geometric_delaunay_triangulation_imaging,Delaunay-triangulation imaging features,evidence_synthesis,diagnostic,pubmed,exact_title,"""Delaunay triangulation based intelligent system for the diagnosis of covid from the low radiation CXR images""[Title]",PMID:37360780,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-10,NS-EVIDENCE-010,denominator_population_sensitivity,Denominator and population-at-risk sensitivity,evidence_synthesis,infectious_application,pubmed,exact_title,"""Emergence of pregnancy-related listeriosis amongst ethnic minorities in England and Wales""[Title]",PMID:20630145,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-11,NS-EVIDENCE-011,evidence_synthesis_reviews,Evidence syntheses and methodological reviews,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Evolution and Use of Dynamic Transmission Models for Measles and Rubella Risk and Policy Analysis""[Title]",PMID:27277138,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-12,NS-EVIDENCE-012,evidence_synthesis_reviews,Evidence syntheses and methodological reviews,evidence_synthesis,infectious_application,pubmed,exact_title,"""Transmission parameters of the A/H1N1 (2009) influenza virus pandemic: a review""[Title]",PMID:21668690,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-13,NS-EVIDENCE-013,evidence_syntheses_on_burden_and_reporting,"Evidence syntheses on burden, surveillance, and reporting gaps",evidence_synthesis,implementation,pubmed,exact_title,"""Exclusion of pregnant people from emergency vaccine clinical trials: A systematic review of clinical trial protocols and reporting from 2009 to 2019""[Title]",PMID:37442686,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-14,NS-EVIDENCE-014,evidence_syntheses_on_burden_and_reporting,"Evidence syntheses on burden, surveillance, and reporting gaps",evidence_synthesis,infectious_application,pubmed,exact_title,"""Cutaneous leishmaniasis and co-morbid major depressive disorder: A systematic review with burden estimates""[Title]",PMID:30802261,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-15,NS-EVIDENCE-015,surveillance_and_burden_reviews,Evidence syntheses on surveillance gaps and hidden burden,evidence_synthesis,infectious_application,pubmed,exact_title,"""Disability as a neglected outcome of neglected tropical diseases: A systematic review""[Title]",PMID:42384755,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-16,NS-EVIDENCE-016,reporting_and_surveillance_evidence_syntheses,"Evidence syntheses on surveillance, reporting, and hidden burden",evidence_synthesis,diagnostic,pubmed,exact_title,"""Knowing the unknown: The underestimation of monkeypox cases. Insights and implications from an integrative review of the literature""[Title]",PMID:36246252,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-17,NS-EVIDENCE-017,reporting_and_surveillance_evidence_syntheses,"Evidence syntheses on surveillance, reporting, and hidden burden",evidence_synthesis,infectious_application,pubmed,exact_title,"""HIV prevalence in China: integration of surveillance data and a systematic review""[Title]",PMID:24107261,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-18,NS-EVIDENCE-018,external_validity_generalizability_assessment,External-validity and generalizability assessment studies,evidence_synthesis,diagnostic,pubmed,exact_title,"""Deep learning for automated classification of tuberculosis-related chest X-Ray: dataset distribution shift limits diagnostic performance generalizability""[Title]",PMID:32775757,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-19,NS-EVIDENCE-019,external_validity_generalizability_assessment,External-validity and generalizability assessment studies,evidence_synthesis,infectious_application,pubmed,exact_title,"""How Generalizable Are the Results From Trials of Direct Antiviral Agents to People Coinfected With HIV/HCV in the Real World?""[Title]",PMID:26743093,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-20,NS-EVIDENCE-020,hierarchical_borrowing,Hierarchical and dynamic borrowing,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Handling Poor Accrual in Pediatric Trials: A Simulation Study Using a Bayesian Approach""[Title]",PMID:33669985,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-21,NS-EVIDENCE-021,host_pathogen_metapopulation_ecology,Host-pathogen metapopulation ecology and evolution,evidence_synthesis,infectious_application,pubmed,exact_title,"""Landscape genetics highlights the role of bank vole metapopulation dynamics in the epidemiology of Puumala hantavirus""[Title]",PMID:21819469,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-22,NS-EVIDENCE-022,host_pathogen_metapopulation_ecology,Host-pathogen metapopulation ecology and evolution,evidence_synthesis,infectious_application,pubmed,exact_title,"""Rapid genetic change underpins antagonistic coevolution in a natural host-pathogen metapopulation""[Title]",PMID:22372578,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-23,NS-EVIDENCE-023,infectious_disease_review_and_meta_analysis,Infectious disease review and meta-analysis,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Influenza During the 2010-2020 Decade in the United States: Seasonal Outbreaks and Vaccine Interventions""[Title]",PMID:36219562,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-24,NS-EVIDENCE-024,infectious_disease_review_and_meta_analysis,Infectious disease review and meta-analysis,evidence_synthesis,infectious_application,pubmed,exact_title,"""Clinical complications of G6PD deficiency in Latin American and Caribbean populations: systematic review and implications for malaria elimination programmes""[Title]",PMID:24568147,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-25,NS-EVIDENCE-025,jurisdictional_scan_thematic_synthesis,Jurisdictional scan and thematic synthesis,evidence_synthesis,infectious_application,pubmed,exact_title,"""Synthesizing Public Health Preparedness Mechanisms for High-Impact Infectious Disease Threats: A Jurisdictional Scan""[Title]",PMID:40155318,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-26,NS-EVIDENCE-026,machine_learning_literature_synthesis,Machine-learning literature synthesis,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Detecting the Undetected: Machine Learning in Early Disease Diagnosis""[Title]",PMID:40905080,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-27,NS-EVIDENCE-027,mixed_methods_triangulation_protocol,Mixed-methods triangulation protocol,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Discrepancies between qualitative and quantitative evaluation of randomised controlled trial results: achieving clarity through mixed methods triangulation""[Title]",PMID:27175799,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-28,NS-EVIDENCE-028,mixed_methods_triangulation_protocol,Mixed-methods triangulation protocol,evidence_synthesis,infectious_application,pubmed,exact_title,"""Acceptability of Parental Financial Incentives and Quasi-Mandatory Interventions for Preschool Vaccinations: Triangulation of Findings from Three Linked Studies""[Title]",PMID:27253196,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-29,NS-EVIDENCE-029,modelled_observed_triangulation,Modelled-versus-observed evidence triangulation,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Estimating community-wide indirect effects of influenza vaccination: triangulation using mathematical models and bias analysis""[Title]",PMID:39290087,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-30,NS-EVIDENCE-030,modelled_observed_triangulation,Modelled-versus-observed evidence triangulation,evidence_synthesis,infectious_application,pubmed,exact_title,"""An evidence synthesis approach to estimating the incidence of symptomatic pertussis infection in the Netherlands, 2005-2011""[Title]",PMID:26715486,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-31,NS-EVIDENCE-031,multiple_model_stability_triangulation,Multiple-model stability triangulation,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Multiple model triangulation to identify factors associated with lameness in British sheep flocks""[Title]",PMID:34119859,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-32,NS-EVIDENCE-032,multiple_model_stability_triangulation,Multiple-model stability triangulation,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Role of stability and triangulation-based methods to improve identification of risk factors for lameness in ewes""[Title]",PMID:41401491,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-33,NS-EVIDENCE-033,multivariable_observational_association_models,Multivariable observational-association models,evidence_synthesis,diagnostic,pubmed,exact_title,"""Associations between Fecal Contamination of the Household Environment and Enteric Pathogen Detection in Children Living in Maputo, Mozambique""[Title]",PMID:40704083,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-34,NS-EVIDENCE-034,narrative_review_ai_ml_infectious_disease_methods,Narrative review of AI/ML infectious-disease methods,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Evolving Applications of Artificial Intelligence and Machine Learning in Infectious Diseases Testing""[Title]",PMID:34969102,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-35,NS-EVIDENCE-035,narrative_review_ai_ml_infectious_disease_methods,Narrative review of AI/ML infectious-disease methods,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Advanced Techniques for the Intelligent Diagnosis of Fish Diseases: A Review""[Title]",PMID:36359061,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-36,NS-EVIDENCE-036,evidence_robustness_methods,Other evidence-synthesis and robustness methods,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""A causal framework for understanding the effect of losses to follow-up on epidemiologic analyses in clinic-based cohorts: the case of HIV-infected patients on antiretroviral therapy in Africa""[Title]",PMID:22306557,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-37,NS-EVIDENCE-037,evidence_robustness_methods,Other evidence-synthesis and robustness methods,evidence_synthesis,diagnostic,pubmed,exact_title,"""Underreporting of Secondary Endpoints in Randomized Trials: Cross-sectional, Observational Study""[Title]",PMID:26756751,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-38,NS-EVIDENCE-038,outcome_definition_sensitivity,Outcome-definition sensitivity analysis,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""A New Criterion for Determining a Cutoff Value Based on the Biases of Incidence Proportions in the Presence of Non-differential Outcome Misclassifications""[Title]",PMID:38968067,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-39,NS-EVIDENCE-039,outcome_definition_sensitivity,Outcome-definition sensitivity analysis,evidence_synthesis,infectious_application,pubmed,exact_title,"""Infection fatality risk of the pandemic A(H1N1)2009 virus in Hong Kong""[Title]",PMID:23459950,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-40,NS-EVIDENCE-040,qualitative_ethnographic_triangulation,Qualitative ethnographic triangulation,evidence_synthesis,infectious_application,pubmed,exact_title,"""The Differences in Antibiotic Decision-making Between Acute Surgical and Acute Medical Teams: An Ethnographic Study of Culture and Team Dynamics""[Title]",PMID:30445453,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-41,NS-EVIDENCE-041,review_guideline_and_contextual_methods,"Review, guideline, and contextual-methods studies",evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Developing a Clinical Decision Support Tool for Appropriate Antibiotic Prescribing in Australian General Practice: A Simulation Study""[Title]",PMID:32507028,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-42,NS-EVIDENCE-042,review_guideline_and_contextual_methods,"Review, guideline, and contextual-methods studies",evidence_synthesis,infectious_application,pubmed,exact_title,"""Harmonization of community health worker programs for HIV: A four-country qualitative study in Southern Africa""[Title]",PMID:28792502,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-43,NS-EVIDENCE-043,risk_estimation_without_exposure_denominators,Risk estimation without exposure denominators,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Defining risk groups to yellow fever vaccine-associated viscerotropic disease in the absence of denominator data""[Title]",PMID:24394480,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-44,NS-EVIDENCE-044,severity_estimation_with_exposure_denominators,Severity estimation with exposure denominators,evidence_synthesis,infectious_application,pubmed,exact_title,"""Pandemic Influenza A (H1N1) 2009 and mortality in the United Kingdom: risk factors for death, April 2009 to March 2010""[Title]",PMID:20504388,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-45,NS-EVIDENCE-045,severity_estimation_with_exposure_denominators,Severity estimation with exposure denominators,evidence_synthesis,infectious_application,pubmed,exact_title,"""Seroprevalence of 2009 pandemic influenza A(H1N1) virus in Australian blood donors, October - December 2009""[Title]",PMID:20946757,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-46,NS-EVIDENCE-046,spatial_epidemiology_methods_review,Spatial epidemiology methods review,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""From infectious diseases to chronic diseases: the paradigm shift of spatial epidemiology in disease prevention and control""[Title]",PMID:41164843,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-47,NS-EVIDENCE-047,specification_curve_multiverse,Specification-curve and multiverse analysis,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Post-selection Inference in Multiverse Analysis (PIMA): An Inferential Framework Based on the Sign Flipping Score Test""[Title]",PMID:38664342,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-48,NS-EVIDENCE-048,specification_curve_multiverse,Specification-curve and multiverse analysis,evidence_synthesis,diagnostic,pubmed,exact_title,"""How well do covariates perform when adjusting for sampling bias in online COVID-19 research? Insights from multiverse analyses""[Title]",PMID:36335560,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-49,NS-EVIDENCE-049,surveillance_evidence_synthesis,Surveillance evidence syntheses and guidance,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Identifying Methods for Monitoring Foodborne Illness: Review of Existing Public Health Surveillance Techniques""[Title]",PMID:29875090,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-50,NS-EVIDENCE-050,surveillance_evidence_synthesis,Surveillance evidence syntheses and guidance,evidence_synthesis,infectious_application,pubmed,exact_title,"""The Prevalence and Underreporting of Needlestick Injuries among Dental Healthcare Workers in Pakistan: A Systematic Review""[Title]",PMID:29623091,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-51,NS-EVIDENCE-051,surveillance_evidence_synthesis_review,Surveillance evidence synthesis and review,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Early Detection and Monitoring of Gastrointestinal Infections Using Syndromic Surveillance: A Systematic Review""[Title]",PMID:38673400,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-52,NS-EVIDENCE-052,surveillance_evidence_synthesis_review,Surveillance evidence synthesis and review,evidence_synthesis,infectious_application,pubmed,exact_title,"""Echinococcosis in Serbia: an issue for the 21st century?""[Title]",PMID:23113724,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-53,NS-EVIDENCE-053,surveillance_gap_evidence_synthesis,Surveillance-gap reviews and guidance,evidence_synthesis,guidance,pubmed,exact_title,"""[Biohazards in research laboratories]""[Title]",PMID:32126610,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-54,NS-EVIDENCE-054,surveillance_gap_evidence_synthesis,Surveillance-gap reviews and guidance,evidence_synthesis,infectious_application,pubmed,exact_title,"""Healthcare-associated outbreaks of bacterial infections in Africa, 2009-2018: A review""[Title]",PMID:33333248,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-55,NS-EVIDENCE-055,systematic_review_meta_analysis,Systematic-review and meta-analysis methods,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Estimating Influenza Vaccine Effectiveness With the Test-Negative Design Using Alternative Control Groups: A Systematic Review and Meta-Analysis""[Title]",PMID:28641373,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-56,NS-EVIDENCE-056,systematic_review_meta_analysis,Systematic-review and meta-analysis methods,evidence_synthesis,infectious_application,pubmed,exact_title,"""Prevention of central line-associated bloodstream infections through quality improvement interventions: a systematic review and meta-analysis""[Title]",PMID:24723276,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-57,NS-EVIDENCE-057,transportability_generalizability,Transportability and generalizability methods,evidence_synthesis,authoritative_candidate,pubmed,exact_title,"""Generalizing evidence from randomized clinical trials to target populations: The ACTG 320 trial""[Title]",PMID:20547574,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-58,NS-EVIDENCE-058,transportability_generalizability,Transportability and generalizability methods,evidence_synthesis,infectious_application,pubmed,exact_title,"""The relationship between anti-merozoite antibodies and incidence of Plasmodium falciparum malaria: A systematic review and meta-analysis""[Title]",PMID:20098724,task6-lineage-primary
SEARCH-20260722-LINEAGE-EVIDENCE-59,NS-EVIDENCE-059,vaccine_acceptance_trust_review,Trust-focused vaccine acceptance review,evidence_synthesis,infectious_application,pubmed,exact_title,"""Trust is the common denominator for COVID-19 vaccine acceptance: A literature review""[Title]",PMID:36217424,task6-lineage-primary
SEARCH-20260722-LINEAGE-FORECASTING-01,NS-FORECASTING-001,ai_ml_infectious_disease_diagnosis_forecasting_reviews,AI/ML infectious-disease diagnosis and forecasting reviews,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,"""Forecasting Influenza Epidemics and Pandemics in the Age of AI and Machine Learning""[Title]",PMID:41555591,task6-lineage-primary
SEARCH-20260722-LINEAGE-FORECASTING-02,NS-FORECASTING-002,algorithmic_outbreak_detection_and_early_warning,Algorithmic outbreak detection and early-warning surveillance,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,"""Automated detection of infectious disease outbreaks in hospitals: a retrospective cohort study""[Title]",PMID:20186274,task6-lineage-primary
SEARCH-20260722-LINEAGE-FORECASTING-03,NS-FORECASTING-003,algorithmic_outbreak_detection_and_early_warning,Algorithmic outbreak detection and early-warning surveillance,forecasting_dynamics,infectious_application,pubmed,exact_title,"""Clustering of antimicrobial resistance outbreaks across bacterial species in the intensive care unit""[Title]",PMID:23549524,task6-lineage-primary
SEARCH-20260722-LINEAGE-FORECASTING-04,NS-FORECASTING-004,applied_reproduction_number_surveillance,Applied reproduction-number estimation and transmissibility surveillance,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,"""Transmissibility of 2009 pandemic influenza A(H1N1) in New Zealand: effective reproduction number and influence of age, ethnicity and importations""[Title]",PMID:20576236,task6-lineage-primary
SEARCH-20260722-LINEAGE-FORECASTING-05,NS-FORECASTING-005,applied_reproduction_number_surveillance,Applied reproduction-number estimation and transmissibility surveillance,forecasting_dynamics,infectious_application,pubmed,exact_title,"""Outbreak of 2009 pandemic influenza A(H1N1), Los Lagos, Chile, April-June 2009""[Title]",PMID:20067745,task6-lineage-primary
SEARCH-20260722-LINEAGE-FORECASTING-06,NS-FORECASTING-006,bayesian_belief_network_risk_models,Bayesian belief-network risk models,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,"""Co-designing and building an expert-elicited non-parametric Bayesian network model: demonstrating a methodology using a Bonamia Ostreae spread risk case study""[Title]",PMID:35187670,task6-lineage-primary
SEARCH-20260722-LINEAGE-FORECASTING-07,NS-FORECASTING-007,bayesian_belief_network_risk_models,Bayesian belief-network risk models,forecasting_dynamics,infectious_application,pubmed,exact_title,"""Use of a Bayesian network model to identify factors associated with the presence of the tick Ornithodoros erraticus on pig farms in southern Portugal""[Title]",PMID:23499360,task6-lineage-primary
SEARCH-20260722-LINEAGE-FORECASTING-08,NS-FORECASTING-008,changepoint_detection,Change-point detection,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,"""Application of change point analysis to daily influenza-like illness emergency department visits""[Title]",PMID:22759619,task6-lineage-primary
SEARCH-20260722-LINEAGE-FORECASTING-09,NS-FORECASTING-009,changepoint_detection,Change-point detection,forecasting_dynamics,infectious_application,pubmed,exact_title,"""Reduced-Dose Schedule of Prophylaxis Based on Local Data Provides Near-Optimal Protection Against Respiratory Syncytial Virus""[Title]",PMID:25904370,task6-lineage-primary
SEARCH-20260722-LINEAGE-FORECASTING-10,NS-FORECASTING-010,critical_transition_early_warning_signals,Critical-transition early-warning signals,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,"""Early warning signs for saddle-escape transitions in complex networks""[Title]",PMID:26294271,task6-lineage-primary
SEARCH-20260722-LINEAGE-FORECASTING-11,NS-FORECASTING-011,critical_transition_early_warning_signals,Critical-transition early-warning signals,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,"""Critical dynamics in population vaccinating behavior""[Title]",PMID:29229821,task6-lineage-primary
SEARCH-20260722-LINEAGE-FORECASTING-12,NS-FORECASTING-012,early_warning_signals,Early-warning signals,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,"""[A study regarding the applicability of WSARE algorithms in the early warning system of infectious disease outbreaks]""[Title]",PMID:21176699,task6-lineage-primary
SEARCH-20260722-LINEAGE-FORECASTING-13,NS-FORECASTING-013,early_warning_signals,Early-warning signals,forecasting_dynamics,infectious_application,pubmed,exact_title,"""Vomiting calls to NHS Direct provide an early warning of norovirus outbreaks in hospitals""[Title]",PMID:20172625,task6-lineage-primary
SEARCH-20260722-LINEAGE-FORECASTING-14,NS-FORECASTING-014,empirical_reproduction_number_surveillance,Empirical reproduction-number estimation and surveillance analyses,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,"""Estimation of the HIV basic reproduction number in rural south west Uganda: 1991-2008""[Title]",PMID:24404138,task6-lineage-primary
SEARCH-20260722-LINEAGE-FORECASTING-15,NS-FORECASTING-015,empirical_reproduction_number_surveillance,Empirical reproduction-number estimation and surveillance analyses,forecasting_dynamics,infectious_application,pubmed,exact_title,"""Estimates of the transmissibility of the 1968 (Hong Kong) influenza pandemic: evidence of increased transmissibility between successive waves""[Title]",PMID:20007674,task6-lineage-primary
