query_id,named_source_id,method_label,canonical_name,family,source_role,source,query_variant,query,seed_candidate_keys,reviewer
SEARCH-20260720-LINEAGE-EVIDENCE-09,NS-EVIDENCE-009,geometric_delaunay_triangulation_imaging,Delaunay-triangulation imaging features,evidence_synthesis,diagnostic,pubmed,exact_title,Delaunay[Title] AND triangulation[Title] AND based[Title] AND intelligent[Title] AND system[Title] AND diagnosis[Title] AND covid[Title] AND low[Title] AND radiation[Title] AND CXR[Title] AND images[Title],PMID:37360780,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-10,NS-EVIDENCE-010,denominator_population_sensitivity,Denominator and population-at-risk sensitivity,evidence_synthesis,infectious_application,pubmed,exact_title,Emergence[Title] AND pregnancy[Title] AND related[Title] AND listeriosis[Title] AND amongst[Title] AND ethnic[Title] AND minorities[Title] AND England[Title] AND Wales[Title],PMID:20630145,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-11,NS-EVIDENCE-011,evidence_synthesis_reviews,Evidence syntheses and methodological reviews,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Evolution[Title] AND Use[Title] AND Dynamic[Title] AND Transmission[Title] AND Models[Title] AND Measles[Title] AND Rubella[Title] AND Risk[Title] AND Policy[Title] AND Analysis[Title],PMID:27277138,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-12,NS-EVIDENCE-012,evidence_synthesis_reviews,Evidence syntheses and methodological reviews,evidence_synthesis,infectious_application,pubmed,exact_title,Transmission[Title] AND parameters[Title] AND H1N1[Title] AND 2009[Title] AND influenza[Title] AND virus[Title] AND pandemic[Title] AND review[Title],PMID:21668690,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-13,NS-EVIDENCE-013,evidence_syntheses_on_burden_and_reporting,"Evidence syntheses on burden, surveillance, and reporting gaps",evidence_synthesis,implementation,pubmed,exact_title,Exclusion[Title] AND pregnant[Title] AND people[Title] AND emergency[Title] AND vaccine[Title] AND clinical[Title] AND trials[Title] AND systematic[Title] AND review[Title] AND trial[Title] AND protocols[Title] AND reporting[Title] AND 2009[Title] AND 2019[Title],PMID:37442686,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-14,NS-EVIDENCE-014,evidence_syntheses_on_burden_and_reporting,"Evidence syntheses on burden, surveillance, and reporting gaps",evidence_synthesis,infectious_application,pubmed,exact_title,Cutaneous[Title] AND leishmaniasis[Title] AND co[Title] AND morbid[Title] AND major[Title] AND depressive[Title] AND disorder[Title] AND systematic[Title] AND review[Title] AND burden[Title] AND estimates[Title],PMID:30802261,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-15,NS-EVIDENCE-015,surveillance_and_burden_reviews,Evidence syntheses on surveillance gaps and hidden burden,evidence_synthesis,infectious_application,pubmed,exact_title,Disability[Title] AND neglected[Title] AND outcome[Title] AND tropical[Title] AND diseases[Title] AND systematic[Title] AND review[Title],PMID:42384755,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-16,NS-EVIDENCE-016,reporting_and_surveillance_evidence_syntheses,"Evidence syntheses on surveillance, reporting, and hidden burden",evidence_synthesis,diagnostic,pubmed,exact_title,Knowing[Title] AND unknown[Title] AND underestimation[Title] AND monkeypox[Title] AND cases[Title] AND Insights[Title] AND implications[Title] AND integrative[Title] AND review[Title] AND literature[Title],PMID:36246252,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-17,NS-EVIDENCE-017,reporting_and_surveillance_evidence_syntheses,"Evidence syntheses on surveillance, reporting, and hidden burden",evidence_synthesis,infectious_application,pubmed,exact_title,HIV[Title] AND prevalence[Title] AND China[Title] AND integration[Title] AND surveillance[Title] AND data[Title] AND systematic[Title] AND review[Title],PMID:24107261,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-18,NS-EVIDENCE-018,external_validity_generalizability_assessment,External-validity and generalizability assessment studies,evidence_synthesis,diagnostic,pubmed,exact_title,Deep[Title] AND learning[Title] AND automated[Title] AND classification[Title] AND tuberculosis[Title] AND related[Title] AND chest[Title] AND X[Title] AND Ray[Title] AND dataset[Title] AND distribution[Title] AND shift[Title] AND limits[Title] AND diagnostic[Title] AND performance[Title] AND generalizability[Title],PMID:32775757,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-19,NS-EVIDENCE-019,external_validity_generalizability_assessment,External-validity and generalizability assessment studies,evidence_synthesis,infectious_application,pubmed,exact_title,How[Title] AND Generalizable[Title] AND Are[Title] AND Results[Title] AND Trials[Title] AND Direct[Title] AND Antiviral[Title] AND Agents[Title] AND People[Title] AND Coinfected[Title] AND HIV[Title] AND HCV[Title] AND Real[Title] AND World[Title],PMID:26743093,task6-lineage-corrected-exact-title
SEARCH-20260721-LINEAGE-EVIDENCE-19,NS-EVIDENCE-019,external_validity_generalizability_assessment,External-validity and generalizability assessment studies,evidence_synthesis,infectious_application,pubmed,title_first_author,Generalizable[Title] AND Coinfected[Title] AND Antiviral[Title] AND Results[Title] AND Saeed[Author],PMID:26743093,task6-lineage-title-author-v3-supplement
SEARCH-20260720-LINEAGE-EVIDENCE-20,NS-EVIDENCE-020,hierarchical_borrowing,Hierarchical and dynamic borrowing,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Handling[Title] AND Poor[Title] AND Accrual[Title] AND Pediatric[Title] AND Trials[Title] AND Simulation[Title] AND Study[Title] AND Using[Title] AND Bayesian[Title] AND Approach[Title],PMID:33669985,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-21,NS-EVIDENCE-021,host_pathogen_metapopulation_ecology,Host-pathogen metapopulation ecology and evolution,evidence_synthesis,infectious_application,pubmed,exact_title,Landscape[Title] AND genetics[Title] AND highlights[Title] AND role[Title] AND bank[Title] AND vole[Title] AND metapopulation[Title] AND dynamics[Title] AND epidemiology[Title] AND Puumala[Title] AND hantavirus[Title],PMID:21819469,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-22,NS-EVIDENCE-022,host_pathogen_metapopulation_ecology,Host-pathogen metapopulation ecology and evolution,evidence_synthesis,infectious_application,pubmed,exact_title,Rapid[Title] AND genetic[Title] AND change[Title] AND underpins[Title] AND antagonistic[Title] AND coevolution[Title] AND natural[Title] AND host[Title] AND pathogen[Title] AND metapopulation[Title],PMID:22372578,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-23,NS-EVIDENCE-023,infectious_disease_review_and_meta_analysis,Infectious disease review and meta-analysis,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Influenza[Title] AND During[Title] AND 2010[Title] AND 2020[Title] AND Decade[Title] AND United[Title] AND States[Title] AND Seasonal[Title] AND Outbreaks[Title] AND Vaccine[Title] AND Interventions[Title],PMID:36219562,task6-lineage-corrected-exact-title
SEARCH-20260721-LINEAGE-EVIDENCE-23,NS-EVIDENCE-023,infectious_disease_review_and_meta_analysis,Infectious disease review and meta-analysis,evidence_synthesis,authoritative_candidate,pubmed,title_first_author,Interventions[Title] AND Influenza[Title] AND Outbreaks[Title] AND Seasonal[Title] AND Malosh[Author],PMID:36219562,task6-lineage-title-author-v3-supplement
SEARCH-20260720-LINEAGE-EVIDENCE-24,NS-EVIDENCE-024,infectious_disease_review_and_meta_analysis,Infectious disease review and meta-analysis,evidence_synthesis,infectious_application,pubmed,exact_title,Clinical[Title] AND complications[Title] AND G6PD[Title] AND deficiency[Title] AND Latin[Title] AND American[Title] AND Caribbean[Title] AND populations[Title] AND systematic[Title] AND review[Title] AND implications[Title] AND malaria[Title] AND elimination[Title] AND programmes[Title],PMID:24568147,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-25,NS-EVIDENCE-025,jurisdictional_scan_thematic_synthesis,Jurisdictional scan and thematic synthesis,evidence_synthesis,infectious_application,pubmed,exact_title,Synthesizing[Title] AND Public[Title] AND Health[Title] AND Preparedness[Title] AND Mechanisms[Title] AND High[Title] AND Impact[Title] AND Infectious[Title] AND Disease[Title] AND Threats[Title] AND Jurisdictional[Title] AND Scan[Title],PMID:40155318,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-26,NS-EVIDENCE-026,machine_learning_literature_synthesis,Machine-learning literature synthesis,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Detecting[Title] AND Undetected[Title] AND Machine[Title] AND Learning[Title] AND Early[Title] AND Disease[Title] AND Diagnosis[Title],PMID:40905080,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-27,NS-EVIDENCE-027,mixed_methods_triangulation_protocol,Mixed-methods triangulation protocol,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Discrepancies[Title] AND between[Title] AND qualitative[Title] AND quantitative[Title] AND evaluation[Title] AND randomised[Title] AND controlled[Title] AND trial[Title] AND results[Title] AND achieving[Title] AND clarity[Title] AND through[Title] AND mixed[Title] AND methods[Title] AND triangulation[Title],PMID:27175799,task6-lineage-corrected-exact-title
SEARCH-20260721-LINEAGE-EVIDENCE-27,NS-EVIDENCE-027,mixed_methods_triangulation_protocol,Mixed-methods triangulation protocol,evidence_synthesis,authoritative_candidate,pubmed,title_first_author,Discrepancies[Title] AND triangulation[Title] AND quantitative[Title] AND qualitative[Title] AND Crine[Author],PMID:27175799,task6-lineage-title-author-v3-supplement
SEARCH-20260720-LINEAGE-EVIDENCE-28,NS-EVIDENCE-028,mixed_methods_triangulation_protocol,Mixed-methods triangulation protocol,evidence_synthesis,infectious_application,pubmed,exact_title,Acceptability[Title] AND Parental[Title] AND Financial[Title] AND Incentives[Title] AND Quasi[Title] AND Mandatory[Title] AND Interventions[Title] AND Preschool[Title] AND Vaccinations[Title] AND Triangulation[Title] AND Findings[Title] AND Three[Title] AND Linked[Title] AND Studies[Title],PMID:27253196,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-29,NS-EVIDENCE-029,modelled_observed_triangulation,Modelled-versus-observed evidence triangulation,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Estimating[Title] AND community[Title] AND wide[Title] AND indirect[Title] AND effects[Title] AND influenza[Title] AND vaccination[Title] AND triangulation[Title] AND using[Title] AND mathematical[Title] AND models[Title] AND bias[Title] AND analysis[Title],PMID:39290087,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-30,NS-EVIDENCE-030,modelled_observed_triangulation,Modelled-versus-observed evidence triangulation,evidence_synthesis,infectious_application,pubmed,exact_title,evidence[Title] AND synthesis[Title] AND approach[Title] AND estimating[Title] AND incidence[Title] AND symptomatic[Title] AND pertussis[Title] AND infection[Title] AND Netherlands[Title] AND 2005[Title] AND 2011[Title],PMID:26715486,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-31,NS-EVIDENCE-031,multiple_model_stability_triangulation,Multiple-model stability triangulation,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Multiple[Title] AND model[Title] AND triangulation[Title] AND identify[Title] AND factors[Title] AND associated[Title] AND lameness[Title] AND British[Title] AND sheep[Title] AND flocks[Title],PMID:34119859,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-32,NS-EVIDENCE-032,multiple_model_stability_triangulation,Multiple-model stability triangulation,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Role[Title] AND stability[Title] AND triangulation[Title] AND based[Title] AND methods[Title] AND improve[Title] AND identification[Title] AND risk[Title] AND factors[Title] AND lameness[Title] AND ewes[Title],PMID:41401491,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-33,NS-EVIDENCE-033,multivariable_observational_association_models,Multivariable observational-association models,evidence_synthesis,diagnostic,pubmed,exact_title,Associations[Title] AND between[Title] AND Fecal[Title] AND Contamination[Title] AND Household[Title] AND Environment[Title] AND Enteric[Title] AND Pathogen[Title] AND Detection[Title] AND Children[Title] AND Living[Title] AND Maputo[Title] AND Mozambique[Title],PMID:40704083,task6-lineage-corrected-exact-title
SEARCH-20260721-LINEAGE-EVIDENCE-33,NS-EVIDENCE-033,multivariable_observational_association_models,Multivariable observational-association models,evidence_synthesis,diagnostic,pubmed,title_first_author,Contamination[Title] AND Associations[Title] AND Environment[Title] AND Mozambique[Title] AND Holcomb[Author],PMID:40704083,task6-lineage-title-author-v3-supplement
SEARCH-20260720-LINEAGE-EVIDENCE-34,NS-EVIDENCE-034,narrative_review_ai_ml_infectious_disease_methods,Narrative review of AI/ML infectious-disease methods,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Evolving[Title] AND Applications[Title] AND Artificial[Title] AND Intelligence[Title] AND Machine[Title] AND Learning[Title] AND Infectious[Title] AND Diseases[Title] AND Testing[Title],PMID:34969102,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-35,NS-EVIDENCE-035,narrative_review_ai_ml_infectious_disease_methods,Narrative review of AI/ML infectious-disease methods,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Advanced[Title] AND Techniques[Title] AND Intelligent[Title] AND Diagnosis[Title] AND Fish[Title] AND Diseases[Title] AND Review[Title],PMID:36359061,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-36,NS-EVIDENCE-036,evidence_robustness_methods,Other evidence-synthesis and robustness methods,evidence_synthesis,authoritative_candidate,pubmed,exact_title,causal[Title] AND framework[Title] AND understanding[Title] AND effect[Title] AND losses[Title] AND follow[Title] AND up[Title] AND epidemiologic[Title] AND analyses[Title] AND clinic[Title] AND based[Title] AND cohorts[Title] AND case[Title] AND HIV[Title] AND infected[Title] AND patients[Title] AND antiretroviral[Title] AND therapy[Title] AND Africa[Title],PMID:22306557,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-37,NS-EVIDENCE-037,evidence_robustness_methods,Other evidence-synthesis and robustness methods,evidence_synthesis,diagnostic,pubmed,exact_title,Underreporting[Title] AND Secondary[Title] AND Endpoints[Title] AND Randomized[Title] AND Trials[Title] AND Cross[Title] AND sectional[Title] AND Observational[Title] AND Study[Title],PMID:26756751,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-38,NS-EVIDENCE-038,outcome_definition_sensitivity,Outcome-definition sensitivity analysis,evidence_synthesis,authoritative_candidate,pubmed,exact_title,New[Title] AND Criterion[Title] AND Determining[Title] AND Cutoff[Title] AND Value[Title] AND Based[Title] AND Biases[Title] AND Incidence[Title] AND Proportions[Title] AND Presence[Title] AND Non[Title] AND differential[Title] AND Outcome[Title] AND Misclassifications[Title],PMID:38968067,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-39,NS-EVIDENCE-039,outcome_definition_sensitivity,Outcome-definition sensitivity analysis,evidence_synthesis,infectious_application,pubmed,exact_title,Infection[Title] AND fatality[Title] AND risk[Title] AND pandemic[Title] AND H1N1[Title] AND 2009[Title] AND virus[Title] AND Hong[Title] AND Kong[Title],PMID:23459950,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-40,NS-EVIDENCE-040,qualitative_ethnographic_triangulation,Qualitative ethnographic triangulation,evidence_synthesis,infectious_application,pubmed,exact_title,Differences[Title] AND Antibiotic[Title] AND Decision[Title] AND making[Title] AND Between[Title] AND Acute[Title] AND Surgical[Title] AND Medical[Title] AND Teams[Title] AND Ethnographic[Title] AND Study[Title] AND Culture[Title] AND Team[Title] AND Dynamics[Title],PMID:30445453,task6-lineage-corrected-exact-title
SEARCH-20260721-LINEAGE-EVIDENCE-40,NS-EVIDENCE-040,qualitative_ethnographic_triangulation,Qualitative ethnographic triangulation,evidence_synthesis,infectious_application,pubmed,title_first_author,Ethnographic[Title] AND Differences[Title] AND Antibiotic[Title] AND Decision[Title] AND Charani[Author],PMID:30445453,task6-lineage-title-author-v3-supplement
SEARCH-20260720-LINEAGE-EVIDENCE-41,NS-EVIDENCE-041,review_guideline_and_contextual_methods,"Review, guideline, and contextual-methods studies",evidence_synthesis,authoritative_candidate,pubmed,exact_title,Developing[Title] AND Clinical[Title] AND Decision[Title] AND Support[Title] AND Tool[Title] AND Appropriate[Title] AND Antibiotic[Title] AND Prescribing[Title] AND Australian[Title] AND General[Title] AND Practice[Title] AND Simulation[Title] AND Study[Title],PMID:32507028,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-42,NS-EVIDENCE-042,review_guideline_and_contextual_methods,"Review, guideline, and contextual-methods studies",evidence_synthesis,infectious_application,pubmed,exact_title,Harmonization[Title] AND community[Title] AND health[Title] AND worker[Title] AND programs[Title] AND HIV[Title] AND four[Title] AND country[Title] AND qualitative[Title] AND study[Title] AND Southern[Title] AND Africa[Title],PMID:28792502,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-43,NS-EVIDENCE-043,risk_estimation_without_exposure_denominators,Risk estimation without exposure denominators,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Defining[Title] AND risk[Title] AND groups[Title] AND yellow[Title] AND fever[Title] AND vaccine[Title] AND associated[Title] AND viscerotropic[Title] AND disease[Title] AND absence[Title] AND denominator[Title] AND data[Title],PMID:24394480,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-44,NS-EVIDENCE-044,severity_estimation_with_exposure_denominators,Severity estimation with exposure denominators,evidence_synthesis,infectious_application,pubmed,exact_title,Pandemic[Title] AND Influenza[Title] AND H1N1[Title] AND 2009[Title] AND mortality[Title] AND United[Title] AND Kingdom[Title] AND risk[Title] AND factors[Title] AND death[Title] AND April[Title] AND March[Title] AND 2010[Title],PMID:20504388,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-45,NS-EVIDENCE-045,severity_estimation_with_exposure_denominators,Severity estimation with exposure denominators,evidence_synthesis,infectious_application,pubmed,exact_title,Seroprevalence[Title] AND 2009[Title] AND pandemic[Title] AND influenza[Title] AND H1N1[Title] AND virus[Title] AND Australian[Title] AND blood[Title] AND donors[Title] AND October[Title] AND December[Title],PMID:20946757,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-46,NS-EVIDENCE-046,spatial_epidemiology_methods_review,Spatial epidemiology methods review,evidence_synthesis,authoritative_candidate,pubmed,exact_title,infectious[Title] AND diseases[Title] AND chronic[Title] AND paradigm[Title] AND shift[Title] AND spatial[Title] AND epidemiology[Title] AND disease[Title] AND prevention[Title] AND control[Title],PMID:41164843,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-47,NS-EVIDENCE-047,specification_curve_multiverse,Specification-curve and multiverse analysis,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Post[Title] AND selection[Title] AND Inference[Title] AND Multiverse[Title] AND Analysis[Title] AND PIMA[Title] AND Inferential[Title] AND Framework[Title] AND Based[Title] AND Sign[Title] AND Flipping[Title] AND Score[Title] AND Test[Title],PMID:38664342,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-48,NS-EVIDENCE-048,specification_curve_multiverse,Specification-curve and multiverse analysis,evidence_synthesis,diagnostic,pubmed,exact_title,How[Title] AND well[Title] AND do[Title] AND covariates[Title] AND perform[Title] AND when[Title] AND adjusting[Title] AND sampling[Title] AND bias[Title] AND online[Title] AND COVID[Title] AND 19[Title] AND research[Title] AND Insights[Title] AND multiverse[Title] AND analyses[Title],PMID:36335560,task6-lineage-corrected-exact-title
SEARCH-20260721-LINEAGE-EVIDENCE-48,NS-EVIDENCE-048,specification_curve_multiverse,Specification-curve and multiverse analysis,evidence_synthesis,diagnostic,pubmed,title_first_author,covariates[Title] AND multiverse[Title] AND adjusting[Title] AND sampling[Title] AND Desmarais[Author],PMID:36335560,task6-lineage-title-author-v3-supplement
SEARCH-20260720-LINEAGE-EVIDENCE-49,NS-EVIDENCE-049,surveillance_evidence_synthesis,Surveillance evidence syntheses and guidance,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Identifying[Title] AND Methods[Title] AND Monitoring[Title] AND Foodborne[Title] AND Illness[Title] AND Review[Title] AND Existing[Title] AND Public[Title] AND Health[Title] AND Surveillance[Title] AND Techniques[Title],PMID:29875090,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-50,NS-EVIDENCE-050,surveillance_evidence_synthesis,Surveillance evidence syntheses and guidance,evidence_synthesis,infectious_application,pubmed,exact_title,Prevalence[Title] AND Underreporting[Title] AND Needlestick[Title] AND Injuries[Title] AND Dental[Title] AND Healthcare[Title] AND Workers[Title] AND Pakistan[Title] AND Systematic[Title] AND Review[Title],PMID:29623091,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-51,NS-EVIDENCE-051,surveillance_evidence_synthesis_review,Surveillance evidence synthesis and review,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Early[Title] AND Detection[Title] AND Monitoring[Title] AND Gastrointestinal[Title] AND Infections[Title] AND Using[Title] AND Syndromic[Title] AND Surveillance[Title] AND Systematic[Title] AND Review[Title],PMID:38673400,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-52,NS-EVIDENCE-052,surveillance_evidence_synthesis_review,Surveillance evidence synthesis and review,evidence_synthesis,infectious_application,pubmed,exact_title,Echinococcosis[Title] AND Serbia[Title] AND issue[Title] AND 21st[Title] AND century[Title],PMID:23113724,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-53,NS-EVIDENCE-053,surveillance_gap_evidence_synthesis,Surveillance-gap reviews and guidance,evidence_synthesis,guidance,pubmed,exact_title,Biohazards[Title] AND research[Title] AND laboratories[Title],PMID:32126610,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-54,NS-EVIDENCE-054,surveillance_gap_evidence_synthesis,Surveillance-gap reviews and guidance,evidence_synthesis,infectious_application,pubmed,exact_title,Healthcare[Title] AND associated[Title] AND outbreaks[Title] AND bacterial[Title] AND infections[Title] AND Africa[Title] AND 2009[Title] AND 2018[Title] AND review[Title],PMID:33333248,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-55,NS-EVIDENCE-055,systematic_review_meta_analysis,Systematic-review and meta-analysis methods,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Estimating[Title] AND Influenza[Title] AND Vaccine[Title] AND Effectiveness[Title] AND Test[Title] AND Negative[Title] AND Design[Title] AND Using[Title] AND Alternative[Title] AND Control[Title] AND Groups[Title] AND Systematic[Title] AND Review[Title] AND Meta[Title] AND Analysis[Title],PMID:28641373,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-56,NS-EVIDENCE-056,systematic_review_meta_analysis,Systematic-review and meta-analysis methods,evidence_synthesis,infectious_application,pubmed,exact_title,Prevention[Title] AND central[Title] AND line[Title] AND associated[Title] AND bloodstream[Title] AND infections[Title] AND through[Title] AND quality[Title] AND improvement[Title] AND interventions[Title] AND systematic[Title] AND review[Title] AND meta[Title] AND analysis[Title],PMID:24723276,task6-lineage-corrected-exact-title
SEARCH-20260721-LINEAGE-EVIDENCE-56,NS-EVIDENCE-056,systematic_review_meta_analysis,Systematic-review and meta-analysis methods,evidence_synthesis,infectious_application,pubmed,title_first_author,interventions[Title] AND bloodstream[Title] AND improvement[Title] AND Prevention[Title] AND Blot[Author],PMID:24723276,task6-lineage-title-author-v3-supplement
SEARCH-20260720-LINEAGE-EVIDENCE-57,NS-EVIDENCE-057,transportability_generalizability,Transportability and generalizability methods,evidence_synthesis,authoritative_candidate,pubmed,exact_title,Generalizing[Title] AND evidence[Title] AND randomized[Title] AND clinical[Title] AND trials[Title] AND target[Title] AND populations[Title] AND ACTG[Title] AND 320[Title] AND trial[Title],PMID:20547574,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-EVIDENCE-58,NS-EVIDENCE-058,transportability_generalizability,Transportability and generalizability methods,evidence_synthesis,infectious_application,pubmed,exact_title,relationship[Title] AND between[Title] AND anti[Title] AND merozoite[Title] AND antibodies[Title] AND incidence[Title] AND Plasmodium[Title] AND falciparum[Title] AND malaria[Title] AND systematic[Title] AND review[Title] AND meta[Title] AND analysis[Title],PMID:20098724,task6-lineage-corrected-exact-title
SEARCH-20260721-LINEAGE-EVIDENCE-58,NS-EVIDENCE-058,transportability_generalizability,Transportability and generalizability methods,evidence_synthesis,infectious_application,pubmed,title_first_author,relationship[Title] AND antibodies[Title] AND Plasmodium[Title] AND falciparum[Title] AND Fowkes[Author],PMID:20098724,task6-lineage-title-author-v3-supplement
SEARCH-20260720-LINEAGE-EVIDENCE-59,NS-EVIDENCE-059,vaccine_acceptance_trust_review,Trust-focused vaccine acceptance review,evidence_synthesis,infectious_application,pubmed,exact_title,Trust[Title] AND is[Title] AND common[Title] AND denominator[Title] AND COVID[Title] AND 19[Title] AND vaccine[Title] AND acceptance[Title] AND literature[Title] AND review[Title],PMID:36217424,task6-lineage-corrected-exact-title
SEARCH-20260721-LINEAGE-EVIDENCE-59,NS-EVIDENCE-059,vaccine_acceptance_trust_review,Trust-focused vaccine acceptance review,evidence_synthesis,infectious_application,pubmed,title_first_author,denominator[Title] AND acceptance[Title] AND literature[Title] AND vaccine[Title] AND Adhikari[Author],PMID:36217424,task6-lineage-title-author-v3-supplement
SEARCH-20260720-LINEAGE-FORECASTING-01,NS-FORECASTING-001,ai_ml_infectious_disease_diagnosis_forecasting_reviews,AI/ML infectious-disease diagnosis and forecasting reviews,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,Forecasting[Title] AND Influenza[Title] AND Epidemics[Title] AND Pandemics[Title] AND Age[Title] AND AI[Title] AND Machine[Title] AND Learning[Title],PMID:41555591,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-FORECASTING-02,NS-FORECASTING-002,algorithmic_outbreak_detection_and_early_warning,Algorithmic outbreak detection and early-warning surveillance,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,Automated[Title] AND detection[Title] AND infectious[Title] AND disease[Title] AND outbreaks[Title] AND hospitals[Title] AND retrospective[Title] AND cohort[Title] AND study[Title],PMID:20186274,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-FORECASTING-03,NS-FORECASTING-003,algorithmic_outbreak_detection_and_early_warning,Algorithmic outbreak detection and early-warning surveillance,forecasting_dynamics,infectious_application,pubmed,exact_title,Clustering[Title] AND antimicrobial[Title] AND resistance[Title] AND outbreaks[Title] AND across[Title] AND bacterial[Title] AND species[Title] AND intensive[Title] AND care[Title] AND unit[Title],PMID:23549524,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-FORECASTING-04,NS-FORECASTING-004,applied_reproduction_number_surveillance,Applied reproduction-number estimation and transmissibility surveillance,forecasting_dynamics,authoritative_candidate,pubmed,exact_title,Transmissibility[Title] AND 2009[Title] AND pandemic[Title] AND influenza[Title] AND H1N1[Title] AND New[Title] AND Zealand[Title] AND effective[Title] AND reproduction[Title] AND number[Title] AND influence[Title] AND age[Title] AND ethnicity[Title] AND importations[Title],PMID:20576236,task6-lineage-corrected-exact-title
SEARCH-20260720-LINEAGE-FORECASTING-05,NS-FORECASTING-005,applied_reproduction_number_surveillance,Applied reproduction-number estimation and transmissibility surveillance,forecasting_dynamics,infectious_application,pubmed,exact_title,Outbreak[Title] AND 2009[Title] AND pandemic[Title] AND influenza[Title] AND H1N1[Title] AND Los[Title] AND Lagos[Title] AND Chile[Title] AND April[Title] AND June[Title],PMID:20067745,task6-lineage-corrected-exact-title
