candidate_key,query_id,named_source_id,candidate_rank,pmid,doi,title,year,journal,authors,source_url,raw_path,raw_sha256
PMID:31573952,SEARCH-20260722-LINEAGE-FORECASTING-143,NS-FORECASTING-047,1,31573952,10.2196/13941,"A Fully Integrated Real-Time Detection, Diagnosis, and Control of Community Diarrheal Disease Clusters and Outbreaks (the INTEGRATE Project): Protocol for an Enhanced Surveillance System.",2019,JMIR research protocols,Kirsty Marie McIntyre; Frederick J Bolton; Rob M Christley; Paul Cleary; Elizabeth Deja; Ann E Durie; Peter J Diggle; Dyfrig A Hughes; Simon de Lusignan; Lois Orton; Alan D Radford; Alex J Elliot; Gillian E Smith; Darlene A Snape; Debbi Stanistreet; Roberto Vivancos; Craig Winstanley; Sarah J O'Brien,https://pubmed.ncbi.nlm.nih.gov/31573952/,raw/SEARCH-20260722-LINEAGE-FORECASTING-143.efetch.000000000-000000000.xml,19a8aa19ff86c66f98d009bfa766b1336235653ffb20d55ac2ffec48aa8f3c78
PMID:22093879,SEARCH-20260722-LINEAGE-FORECASTING-148,NS-FORECASTING-051,1,22093879,10.1017/s0950268811002330,"Dynamics of Escherichia coli O157:H7 outbreak detection and investigation, Minnesota 2000-2008.",2012,Epidemiology and infection,J M Rounds; D J Boxrud; S L Jawahir; K E Smith,https://pubmed.ncbi.nlm.nih.gov/22093879/,raw/SEARCH-20260722-LINEAGE-FORECASTING-148.efetch.000000000-000000000.xml,67a8b90e114f31dc3c34951c4efe604c374e49fc867121ab4fcdae0c95a75b19
PMID:36496364,SEARCH-20260722-LINEAGE-FORECASTING-152,NS-FORECASTING-055,1,36496364,10.1186/s12879-022-07911-4,"Using time-dependent reproduction number to predict turning points of COVID-19 outbreak in Dalian, Liaoning province, China.",2022,BMC infectious diseases,Qingyu An; Jun Wu; Jin Jian Bai; Xiaofeng Li,https://pubmed.ncbi.nlm.nih.gov/36496364/,raw/SEARCH-20260722-LINEAGE-FORECASTING-152.efetch.000000000-000000000.xml,68109501d7f60f70d6094917d1601926599f0983d1943dda20e3fdd018f1c254
PMID:21210241,SEARCH-20260722-LINEAGE-FORECASTING-169,NS-FORECASTING-069,1,21210241,10.1007/s11538-010-9623-3,The final size of an epidemic and its relation to the basic reproduction number.,2011,Bulletin of mathematical biology,Viggo Andreasen,https://pubmed.ncbi.nlm.nih.gov/21210241/,raw/SEARCH-20260722-LINEAGE-FORECASTING-169.efetch.000000000-000000000.xml,3dc49cc751e7eebc8567ef52751fde79788a9c44be4fd5608412f481c3323578
PMID:34151970,SEARCH-20260722-LINEAGE-FORECASTING-170,NS-FORECASTING-070,1,34151970,10.1093/ije/dyab108,"Constructing and adjusting estimates for household transmission of SARS-CoV-2 from prior studies, widespread-testing and contact-tracing data.",2021,International journal of epidemiology,Mihaela Curmei; Andrew Ilyas; Owain Evans; Jacob Steinhardt,https://pubmed.ncbi.nlm.nih.gov/34151970/,raw/SEARCH-20260722-LINEAGE-FORECASTING-170.efetch.000000000-000000000.xml,bb14192b014c56ea33a56a49e5bfccc1cf45f6e073be7ef86bb463173bc9662c
PMID:38457405,SEARCH-20260722-LINEAGE-FORECASTING-175,NS-FORECASTING-075,1,38457405,10.1371/journal.pone.0299953,Forecasting weekly dengue incidence in Sri Lanka: Modified Autoregressive Integrated Moving Average modeling approach.,2024,PloS one,Nilantha Karasinghe; Sarath Peiris; Ruwan Jayathilaka; Thanuja Dharmasena,https://pubmed.ncbi.nlm.nih.gov/38457405/,raw/SEARCH-20260722-LINEAGE-FORECASTING-175.efetch.000000000-000000000.xml,bae7167cbe2fba0214e395c9c54f77a7ec259aa3ec53843e1b2ced83a2c75ab5
PMID:32677705,SEARCH-20260722-LINEAGE-FORECASTING-185,NS-FORECASTING-082,1,32677705,10.4414/smw.2020.20313,Data-driven inference of the reproduction number for COVID-19 before and after interventions for 51 European countries.,2020,Swiss medical weekly,Petr Karnakov; Georgios Arampatzis; Ivica Kičić; Fabian Wermelinger; Daniel Wälchli; Costas Papadimitriou; Petros Koumoutsakos,https://pubmed.ncbi.nlm.nih.gov/32677705/,raw/SEARCH-20260722-LINEAGE-FORECASTING-185.efetch.000000000-000000000.xml,90093239178a16475d104dcace547eb665f4375b75d051316bfecde855bf460a
PMID:34182036,SEARCH-20260722-LINEAGE-FORECASTING-188,NS-FORECASTING-084,1,34182036,10.1016/j.tmaid.2021.102133,Probability and estimated risk of SARS-CoV-2 transmission in the air travel system.,2021,Travel medicine and infectious disease,Jenna K Pang; Stephen P Jones; Lindsay L Waite; Nels A Olson; Jason W Armstrong; Robert J Atmur; Joshua J Cummins,https://pubmed.ncbi.nlm.nih.gov/34182036/,raw/SEARCH-20260722-LINEAGE-FORECASTING-188.efetch.000000000-000000000.xml,ea7b1bbfa861ad7c5b4ac314021234f206c2dc45ec3921fe57e4c3e9cbe7fe07
PMID:20588171,SEARCH-20260722-LINEAGE-SIMULATION-36,NS-SIMULATION-002,1,20588171,10.1097/qad.0b013e32833af85d,Expanding access to HAART: a cost-effective approach for treating and preventing HIV.,2010,"AIDS (London, England)",Karissa M Johnston; Adrian R Levy; Viviane D Lima; Robert S Hogg; Mark W Tyndall; Paul Gustafson; Andrew Briggs; Julio S Montaner,https://pubmed.ncbi.nlm.nih.gov/20588171/,raw/SEARCH-20260722-LINEAGE-SIMULATION-36.efetch.000000000-000000000.xml,8ff6c9f7f22e9d9b8c0fa403efffc51cae2d58c828af3e3668e2bb49f2dbf461
PMID:35118478,SEARCH-20260722-LINEAGE-SIMULATION-37,NS-SIMULATION-003,1,35118478,10.1101/2022.01.24.22269769,Designing isolation guidelines for COVID-19 patients utilizing rapid antigen tests: a simulation study using viral dynamics models.,2022,medRxiv : the preprint server for health sciences,Yong Dam Jeong; Keisuke Ejima; Kwang Su Kim; Woo Joohyeon; Shoya Iwanami; Yasuhisa Fujita; Il Hyo Jung; Kenji Shibuya; Shingo Iwami; Ana I Bento; Marco Ajelli,https://pubmed.ncbi.nlm.nih.gov/35118478/,raw/SEARCH-20260722-LINEAGE-SIMULATION-37.efetch.000000000-000000000.xml,f286dbc342946a454414b02b3de059cc13698ba27bbb2125516fed6febaead8b
PMID:22367770,SEARCH-20260722-LINEAGE-SIMULATION-40,NS-SIMULATION-006,1,22367770,10.1093/heapol/czs011,Allocating scarce financial resources for HIV treatment: benchmarking prices of antiretroviral medicines in Latin America.,2012,Health policy and planning,Veronika J Wirtz; Yared Santa-Ana-Tellez; Clinton H Trout; Warren A Kaplan,https://pubmed.ncbi.nlm.nih.gov/22367770/,raw/SEARCH-20260722-LINEAGE-SIMULATION-40.efetch.000000000-000000000.xml,02381c5960da10f781508221801bfdf77ad24a63ab46587f1298752af424a5f6
PMID:34389789,SEARCH-20260722-LINEAGE-SIMULATION-42,NS-SIMULATION-007,1,34389789,10.1038/s41598-021-95919-2,A machine learning approach identifies 5-ASA and ulcerative colitis as being linked with higher COVID-19 mortality in patients with IBD.,2021,Scientific reports,Satyaki Roy; Shehzad Z Sheikh; Terrence S Furey,https://pubmed.ncbi.nlm.nih.gov/34389789/,raw/SEARCH-20260722-LINEAGE-SIMULATION-42.efetch.000000000-000000000.xml,ab7c45b03d9246f19ccbad8271c1b2b8c9c3afa32bb42089923f1e332f36e209
PMID:27034253,SEARCH-20260722-LINEAGE-SIMULATION-47,NS-SIMULATION-011,1,27034253,10.1016/j.jhep.2016.03.013,HBcrAg predicts hepatocellular carcinoma development: An analysis using time-dependent receiver operating characteristics.,2016,Journal of hepatology,Toshifumi Tada; Takashi Kumada; Hidenori Toyoda; Seiki Kiriyama; Makoto Tanikawa; Yasuhiro Hisanaga; Akira Kanamori; Shusuke Kitabatake; Tsuyoki Yama; Junko Tanaka,https://pubmed.ncbi.nlm.nih.gov/27034253/,raw/SEARCH-20260722-LINEAGE-SIMULATION-47.efetch.000000000-000000000.xml,4398cf1dba9fc732b8d6cf55b82e5639081ad884769e7aeca28f7c4c03fa6aab
PMID:20377577,SEARCH-20260722-LINEAGE-SIMULATION-48,NS-SIMULATION-012,1,20377577,10.1111/j.1541-0420.2010.01418.x,Joint modeling of the clinical progression and of the biomarkers' dynamics using a mechanistic model.,2011,Biometrics,Jeremie Guedj; Rodolphe Thiébaut; Daniel Commenges,https://pubmed.ncbi.nlm.nih.gov/20377577/,raw/SEARCH-20260722-LINEAGE-SIMULATION-48.efetch.000000000-000000000.xml,32e461459a958c7e83f6c656a56cf5560292dca92b71423f7dbe25cfa8a90fc0
PMID:36928234,SEARCH-20260722-LINEAGE-SIMULATION-50,NS-SIMULATION-014,1,36928234,10.2196/45810,Correction: Effectiveness of Secondary Risk-Reducing Strategies in Patients With Unilateral Breast Cancer With Pathogenic Variants of BRCA1 and BRCA2 Subjected to Breast-Conserving Surgery: Evidence-Based Simulation Study.,2023,JMIR formative research,Jelena Maksimenko; Pedro Pereira Rodrigues; Miki Nakazawa-Miklaševiča; David Pinto; Edvins Miklaševičs; Genadijs Trofimovičs; Jānis Gardovskis; Fatima Cardoso; Maria João Cardoso,https://pubmed.ncbi.nlm.nih.gov/36928234/,raw/SEARCH-20260722-LINEAGE-SIMULATION-50.efetch.000000000-000000000.xml,2db21c950fce1bacabbf7f58f16f72c1fe5c5e685470cb71c892ad7104df50eb
PMID:28684777,SEARCH-20260722-LINEAGE-SIMULATION-54,NS-SIMULATION-017,1,28684777,10.1038/s41598-017-03868-6,Optimizing sentinel surveillance in temporal network epidemiology.,2017,Scientific reports,Yuan Bai; Bo Yang; Lijuan Lin; Jose L Herrera; Zhanwei Du; Petter Holme,https://pubmed.ncbi.nlm.nih.gov/28684777/,raw/SEARCH-20260722-LINEAGE-SIMULATION-54.efetch.000000000-000000000.xml,f1d9234f97d01f4d25be915413b89642e64034a12b7972c1fa37eb3487b75bff
PMID:37812187,SEARCH-20260722-LINEAGE-SIMULATION-56,NS-SIMULATION-019,1,37812187,10.1080/15459624.2023.2268727,Donning and doffing of personal protective equipment for health care workers in a tertiary hospital in China: A simulation study.,2024,Journal of occupational and environmental hygiene,Jiajia Tu; Fang Liu; Kexuan Wang; Yiping Mao; Qi Qi; Jie Zhang,https://pubmed.ncbi.nlm.nih.gov/37812187/,raw/SEARCH-20260722-LINEAGE-SIMULATION-56.efetch.000000000-000000000.xml,956904b32fbba2f93ad1264f96fabfc75668d2fc1b2e818b8e27f41814cf151f
PMID:30388998,SEARCH-20260722-LINEAGE-SIMULATION-61,NS-SIMULATION-023,1,30388998,10.1016/j.prevetmed.2018.09.022,A cost-benefit assessment of Salmonella-control strategies in pigs reared in the United Kingdom.,2018,Preventive veterinary medicine,C Gavin; R R L Simons; A D C Berriman; D Moorhouse; E L Snary; R P Smith; A A Hill,https://pubmed.ncbi.nlm.nih.gov/30388998/,raw/SEARCH-20260722-LINEAGE-SIMULATION-61.efetch.000000000-000000000.xml,b4c1a744a04039a1c7a307cf090ee0980d663b5d8822fa18318122cfefbacd6e
PMID:39604723,SEARCH-20260722-LINEAGE-SIMULATION-65,NS-SIMULATION-025,1,39604723,10.1007/s10729-024-09693-4,"Assessing the performance of Portuguese public hospitals before and during COVID-19 outbreak, with optimistic and pessimistic benchmarking approaches.",2025,Health care management science,Guilherme Mendes Vara; Marta Castilho Gomes; Diogo Cunha Ferreira,https://pubmed.ncbi.nlm.nih.gov/39604723/,raw/SEARCH-20260722-LINEAGE-SIMULATION-65.efetch.000000000-000000000.xml,52e7a0e3e9f53b7bbb28b60c833a39bff3b3a133b3fdbd153281d764c6949d52
PMID:20230547,SEARCH-20260722-LINEAGE-SIMULATION-67,NS-SIMULATION-027,1,20230547,10.1111/j.1524-4733.2010.00698.x,Empirically evaluating decision-analytic models.,2010,Value in health : the journal of the International Society for Pharmacoeconomics and Outcomes Research,Jeremy D Goldhaber-Fiebert; Natasha K Stout; Sue J Goldie,https://pubmed.ncbi.nlm.nih.gov/20230547/,raw/SEARCH-20260722-LINEAGE-SIMULATION-67.efetch.000000000-000000000.xml,2e6833417852510e1f44536f126bfaabfc3464b25629975073f49bf77b552ff3
PMID:27015875,SEARCH-20260722-LINEAGE-SIMULATION-68,NS-SIMULATION-028,1,27015875,10.1093/aje/kwv287,Quantity Versus Quality: A Survey Experiment to Improve the Network Scale-up Method.,2016,American journal of epidemiology,Dennis M Feehan; Aline Umubyeyi; Mary Mahy; Wolfgang Hladik; Matthew J Salganik,https://pubmed.ncbi.nlm.nih.gov/27015875/,raw/SEARCH-20260722-LINEAGE-SIMULATION-68.efetch.000000000-000000000.xml,daf1cccc549ab14a910d87109059989fcc49b85e148db64431939b9d8841071f
PMID:29372115,SEARCH-20260722-LINEAGE-SIMULATION-71,NS-SIMULATION-031,1,29372115,10.7717/peerj.3893,"Benchmark datasets for phylogenomic pipeline validation, applications for foodborne pathogen surveillance.",2017,PeerJ,Ruth E Timme; Hugh Rand; Martin Shumway; Eija K Trees; Mustafa Simmons; Richa Agarwala; Steven Davis; Glenn E Tillman; Stephanie Defibaugh-Chavez; Heather A Carleton; William A Klimke; Lee S Katz,https://pubmed.ncbi.nlm.nih.gov/29372115/,raw/SEARCH-20260722-LINEAGE-SIMULATION-71.efetch.000000000-000000000.xml,ba3da7f47518528ccb21c4e21b3a988b2395e60d4b9de27c1aa6300215b90aa3
PMID:33906237,SEARCH-20260722-LINEAGE-SIMULATION-73,NS-SIMULATION-032,1,33906237,10.1093/cid/ciab195,Impact of Key Assumptions About the Population Biology of Soil-Transmitted Helminths on the Sustainable Control of Morbidity.,2021,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,Carolin Vegvari; Federica Giardina; Veronica Malizia; Sake J de Vlas; Luc E Coffeng; Roy M Anderson,https://pubmed.ncbi.nlm.nih.gov/33906237/,raw/SEARCH-20260722-LINEAGE-SIMULATION-73.efetch.000000000-000000000.xml,dd210ed4db5168eff964939d522ace2d1e12dc88081b83613c5ff9dbe6bcd50a
PMID:20075214,SEARCH-20260722-LINEAGE-SPATIAL-59,NS-SPATIAL-002,1,20075214,10.1126/science.1180556,Evolutionary dynamics of complex networks of HIV drug-resistant strains: the case of San Francisco.,2010,"Science (New York, N.Y.)",Robert J Smith; Justin T Okano; James S Kahn; Erin N Bodine; Sally Blower,https://pubmed.ncbi.nlm.nih.gov/20075214/,raw/SEARCH-20260722-LINEAGE-SPATIAL-59.efetch.000000000-000000000.xml,9112d3c9f9731d07622f0b2df3b19be345c3e12b1a2388efb9e98168ebd89c0d
PMID:27309050,SEARCH-20260722-LINEAGE-SPATIAL-64,NS-SPATIAL-007,1,27309050,10.1637/11106-042115-reg,The Use of Spatial and Spatiotemporal Modeling for Surveillance of H5N1 Highly Pathogenic Avian Influenza in Poultry in the Middle East.,2016,Avian diseases,Mohammad Alkhamis; Robert J Hijmans; Abdullah Al-Enezi; Beatriz Martínez-López; Andres M Perea,https://pubmed.ncbi.nlm.nih.gov/27309050/,raw/SEARCH-20260722-LINEAGE-SPATIAL-64.efetch.000000000-000000000.xml,2d8f27a9a878de728c76a261eee1c307409f33363ccb29b7039754f55b37e6b0
PMID:30252017,SEARCH-20260722-LINEAGE-SPATIAL-66,NS-SPATIAL-009,1,30252017,10.1093/aje/kwy209,Spatiotemporal Patterns and Diffusion of the 1918 Influenza Pandemic in British India.,2018,American journal of epidemiology,Olivia Reyes; Elizabeth C Lee; Pratha Sah; Cécile Viboud; Siddharth Chandra; Shweta Bansal,https://pubmed.ncbi.nlm.nih.gov/30252017/,raw/SEARCH-20260722-LINEAGE-SPATIAL-66.efetch.000000000-000000000.xml,cf061bac0dc52cd200601914495936eb2358ccb03f29b2b7ea44f802ccb66ba6
PMID:42230614,SEARCH-20260722-LINEAGE-SPATIAL-81,NS-SPATIAL-023,1,42230614,10.1038/s41467-026-73445-x,Uncovering latent urban mobility patterns via smart-card and survey data fusion.,2026,Nature communications,Khoa D Vo; Seung Woo Ham; Mousumi Roy; Swapnil Mishra; Prateek Bansal,https://pubmed.ncbi.nlm.nih.gov/42230614/,raw/SEARCH-20260722-LINEAGE-SPATIAL-81.efetch.000000000-000000000.xml,e32dee8edf8af52c6b183c72b381bf9f660e8d446677bb619f77c8daac7325c5
PMID:20335193,SEARCH-20260722-LINEAGE-SPATIAL-85,NS-SPATIAL-027,1,20335193,10.1098/rsif.2010.0007,"A two-tiered model for simulating the ecological and evolutionary dynamics of rapidly evolving viruses, with an application to influenza.",2010,"Journal of the Royal Society, Interface",Katia Koelle; Priya Khatri; Meredith Kamradt; Thomas B Kepler,https://pubmed.ncbi.nlm.nih.gov/20335193/,raw/SEARCH-20260722-LINEAGE-SPATIAL-85.efetch.000000000-000000000.xml,43f0b370a754545ee1a7154755bb07b85b92f5108549d117553e63832c36c260
PMID:20819104,SEARCH-20260722-LINEAGE-SPATIAL-88,NS-SPATIAL-030,1,20819104,10.1111/j.1462-2920.2010.02328.x,Metapopulation structure of Vibrionaceae among coastal marine invertebrates.,2011,Environmental microbiology,Sarah P Preheim; Yan Boucher; Hans Wildschutte; Lawrence A David; Daniele Veneziano; Eric J Alm; Martin F Polz,https://pubmed.ncbi.nlm.nih.gov/20819104/,raw/SEARCH-20260722-LINEAGE-SPATIAL-88.efetch.000000000-000000000.xml,0e0e05ac965bdadb8e80afa75be7b9fc9a9fd8abc57e9dc639ec63c8fc27775a
PMID:38691213,SEARCH-20260722-LINEAGE-SPATIAL-99,NS-SPATIAL-039,1,38691213,10.1007/s00285-024-02097-6,Threshold dynamics of a reaction-advection-diffusion schistosomiasis epidemic model with seasonality and spatial heterogeneity.,2024,Journal of mathematical biology,Peng Wu; Yurij Salmaniw; Xiunan Wang,https://pubmed.ncbi.nlm.nih.gov/38691213/,raw/SEARCH-20260722-LINEAGE-SPATIAL-99.efetch.000000000-000000002.xml,a7c31f1020a2cceea97bfe5a1a633498866c25f8544938fe7b0d8484841221fc
PMID:31499744,SEARCH-20260722-LINEAGE-SPATIAL-99,NS-SPATIAL-039,2,31499744,10.3934/mbe.2019295,Influence of spatial heterogeneous environment on long-term dynamics of a reaction-diffusion SVIR epidemic model with relaps.,2019,Mathematical biosciences and engineering : MBE,Cheng-Cheng Zhu; Jiang Zhu; Xiao-Lan Liu,https://pubmed.ncbi.nlm.nih.gov/31499744/,raw/SEARCH-20260722-LINEAGE-SPATIAL-99.efetch.000000000-000000002.xml,a7c31f1020a2cceea97bfe5a1a633498866c25f8544938fe7b0d8484841221fc
PMID:32362717,SEARCH-20260722-LINEAGE-SPATIAL-99,NS-SPATIAL-039,3,32362717,10.1016/j.physa.2014.04.028,Dynamics of an epidemic model with spatial diffusion.,2014,Physica A,Tao Wang,https://pubmed.ncbi.nlm.nih.gov/32362717/,raw/SEARCH-20260722-LINEAGE-SPATIAL-99.efetch.000000000-000000002.xml,a7c31f1020a2cceea97bfe5a1a633498866c25f8544938fe7b0d8484841221fc
PMID:27884172,SEARCH-20260722-LINEAGE-SPATIAL-106,NS-SPATIAL-044,1,27884172,10.1186/s13071-016-1879-5,Spatial distribution and trypanosome infection of tsetse flies in the sleeping sickness focus of Zimbabwe in Hurungwe District.,2016,Parasites & vectors,William Shereni; Neil E Anderson; Learnmore Nyakupinda; Giuliano Cecchi,https://pubmed.ncbi.nlm.nih.gov/27884172/,raw/SEARCH-20260722-LINEAGE-SPATIAL-106.efetch.000000000-000000000.xml,3bd5789c24584df8330ad1ab1f5e9082f1b8f198f58d32c858c855d19e890554
PMID:24630403,SEARCH-20260722-LINEAGE-SPATIAL-109,NS-SPATIAL-046,1,24630403,10.1016/j.prevetmed.2014.02.004,Modelling the continental-scale spread of Schmallenberg virus in Europe: approaches and challenges.,2014,Preventive veterinary medicine,Simon Gubbins; Jane Richardson; Matthew Baylis; Anthony J Wilson; José Cortiñas Abrahantes,https://pubmed.ncbi.nlm.nih.gov/24630403/,raw/SEARCH-20260722-LINEAGE-SPATIAL-109.efetch.000000000-000000000.xml,ded7c6f47887b4985f3d8dfd87881bc6008c04fe6a0843ef53e2b3ff95bd9428
PMID:41323145,SEARCH-20260722-LINEAGE-SPATIAL-117,NS-SPATIAL-054,1,41323145,10.1155/tbed/8850856,Risk Mapping of African Swine Fever in Domestic Pigs and Wild Boars to Enhance Management and Surveillance in Asia.,2025,Transboundary and emerging diseases,Nijiho Kawaguchi; Cecilia Aguilar-Vega; Michihito Sasaki; Yasuko Orba; Hirofumi Sawa; José Manuel Sánchez-Vizcaíno; Norikazu Isoda; Jaime Bosch; Satoshi Ito,https://pubmed.ncbi.nlm.nih.gov/41323145/,raw/SEARCH-20260722-LINEAGE-SPATIAL-117.efetch.000000000-000000000.xml,4e4ef91a08f66f530c7a2c5c559747a4d6ef63b5ca55c5d6d16aa297c432a07f
PMID:38484539,SEARCH-20260722-LINEAGE-SURVEILLANCE-105,NS-SURVEILLANCE-006,1,38484539,10.1016/j.ttbdis.2024.102332,Web search volume as a near-real-time complementary surveillance tool of tick-borne encephalitis (TBE) in Italy.,2024,Ticks and tick-borne diseases,Alexander Domnich; Allegra Ferrari; Matilde Ogliastro; Andrea Orsi; Giancarlo Icardi,https://pubmed.ncbi.nlm.nih.gov/38484539/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-105.efetch.000000000-000000000.xml,bd9e1d6168d2b95a9625846b3fef2d725f9d42b408edf9f22e0812a1ee3780e4
PMID:36428010,SEARCH-20260722-LINEAGE-SURVEILLANCE-106,NS-SURVEILLANCE-007,1,36428010,10.1136/bmjopen-2021-049689,Magnitude of COVID-19 deaths relative to other leading causes of death: a global analysis.,2022,BMJ open,Eunice Y S Chan; Davy Cheng; Janet Martin,https://pubmed.ncbi.nlm.nih.gov/36428010/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-106.efetch.000000000-000000000.xml,fcb118c4bd65e5dabbbdfa5fda99ffa993b250acffc93309ff613a7917660333
PMID:21041629,SEARCH-20260722-LINEAGE-SURVEILLANCE-110,NS-SURVEILLANCE-011,1,21041629,10.1073/pnas.1007068107,Exposing malaria in-host diversity and estimating population diversity by capture-recapture using massively parallel pyrosequencing.,2010,Proceedings of the National Academy of Sciences of the United States of America,Jonathan J Juliano; Kimberly Porter; Victor Mwapasa; Rithy Sem; William O Rogers; Frédéric Ariey; Chansuda Wongsrichanalai; Andrew Read; Steven R Meshnick,https://pubmed.ncbi.nlm.nih.gov/21041629/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-110.efetch.000000000-000000000.xml,d1f9b4960732fcbd3348f5f7175cf9a5011405dc768f493f20b27f6d6e5ac3d0
PMID:26258908,SEARCH-20260722-LINEAGE-SURVEILLANCE-113,NS-SURVEILLANCE-013,1,26258908,10.1097/ede.0000000000000362,Estimating the Size of Hidden Populations Using Respondent-driven Sampling Data: Case Examples from Morocco.,2015,"Epidemiology (Cambridge, Mass.)",Lisa G Johnston; Katherine R McLaughlin; Houssine El Rhilani; Amina Latifi; Abdalla Toufik; Aziza Bennani; Kamal Alami; Boutaina Elomari; Mark S Handcock,https://pubmed.ncbi.nlm.nih.gov/26258908/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-113.efetch.000000000-000000000.xml,c01be3c776fba1908698975dd3389c40ed0046afb6a5aa6921a636723006b4e6
PMID:26004907,SEARCH-20260722-LINEAGE-SURVEILLANCE-121,NS-SURVEILLANCE-020,1,26004907,10.1016/j.ajic.2015.03.031,"Estimating central line-associated bloodstream infection incidence rates by sampling of denominator data: A prospective, multicenter evaluation.",2015,American journal of infection control,Nicola D Thompson; Jonathan R Edwards; Wendy Bamberg; Zintars G Beldavs; Ghinwa Dumyati; Deborah Godine; Meghan Maloney; Marion Kainer; Susan Ray; Deborah Thompson; Lucy Wilson; Shelley S Magill,https://pubmed.ncbi.nlm.nih.gov/26004907/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-121.efetch.000000000-000000000.xml,f06d22ebaf82cd0053bf46d4431eac2480661acaed1841041d858683f90e82df
PMID:32820716,SEARCH-20260722-LINEAGE-SURVEILLANCE-125,NS-SURVEILLANCE-023,1,32820716,10.2807/1560-7917.es.2020.25.33.1900584,"Do changes in STEC diagnostics mislead interpretation of disease surveillance data in Switzerland? Time trends in positivity, 2007 to 2016.",2020,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,Fabienne Beatrice Fischer; Apolline Saucy; Claudia Schmutz; Daniel Mäusezahl,https://pubmed.ncbi.nlm.nih.gov/32820716/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-125.efetch.000000000-000000000.xml,2c2ea829b086d80eeb67938eeb2ab7de6f7ecd36a79ab24fc6bfa9791dff45c7
PMID:21711291,SEARCH-20260722-LINEAGE-SURVEILLANCE-127,NS-SURVEILLANCE-025,1,21711291,10.1111/j.1751-0813.2011.00749.x,"Significant features of the epidemiology of equine influenza in New South Wales, Australia, 2007.",2011,Australian veterinary journal,B Moloney; E S G Sergeant; C Taragel; P Buckley,https://pubmed.ncbi.nlm.nih.gov/21711291/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-127.efetch.000000000-000000000.xml,b51898b36f664888137f2aa873398e9dbb02a5ef41d78e37ce64787f9169a830
PMID:38823290,SEARCH-20260722-LINEAGE-SURVEILLANCE-128,NS-SURVEILLANCE-026,1,38823290,10.1016/j.jcv.2024.105695,Multicenter benchmarking of short and long read wet lab protocols for clinical viral metagenomics.,2024,Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,F Xavier Lopez-Labrador; Michael Huber; Igor A Sidorov; Julianne R Brown; Lize Cuypers; Lies Laenen; Bert Vanmechelen; Piet Maes; Nicole Fischer; Ian Pichler; Nathaniel Storey; Laura Atkinson; Stefan Schmutz; Verena Kufner; Sander van Boheemen; Claudia E Mulders; Adam Grundhoff; Patrick Blümke; Alexis Robitaille; Ondrej Cinek; Klára Hubáčková; Kees Mourik; Stefan A Boers; Lea Stauber; Maud Salmona; Pierre Cappy; Alban Ramette; Alessandra Franze'; Jerome LeGoff; Eric C J Claas; Christophe Rodriguez; Jutte J C de Vries; European Society of Clinical Virology (ESCV) Network on Next-Generation Sequencing (ENNGS),https://pubmed.ncbi.nlm.nih.gov/38823290/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-128.efetch.000000000-000000000.xml,5d48c2c7c61e99f479ead89db491e366c7d79623ecbbd6cfbc579a48361e8155
PMID:20562627,SEARCH-20260722-LINEAGE-SURVEILLANCE-130,NS-SURVEILLANCE-028,1,20562627,10.1097/ede.0b013e3181e4c4d5,Estimating the proportion of pneumonia attributable to pneumococcus in Kenyan adults: latent class analysis.,2010,"Epidemiology (Cambridge, Mass.)",Jukka Jokinen; J Anthony G Scott,https://pubmed.ncbi.nlm.nih.gov/20562627/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-130.efetch.000000000-000000000.xml,4a0eae79cf8d620e8276f30b3da23dc48a0d3568f83c91815d9abd9f95f64d4b
PMID:34650062,SEARCH-20260722-LINEAGE-SURVEILLANCE-148,NS-SURVEILLANCE-041,1,34650062,10.1038/s41467-021-26267-y,Rapid incidence estimation from SARS-CoV-2 genomes reveals decreased case detection in Europe during summer 2020.,2021,Nature communications,Maureen Rebecca Smith; Maria Trofimova; Ariane Weber; Yannick Duport; Denise Kühnert; Max von Kleist,https://pubmed.ncbi.nlm.nih.gov/34650062/,raw/SEARCH-20260722-LINEAGE-SURVEILLANCE-148.efetch.000000000-000000000.xml,482b779e6db7a4346dd083c7bbecd895575cca36889f7e068d4b4273989025b0
